contract_id,feature_id,requirement_id,module,capability,current_route,target_route,backend_endpoint,http_method,domain_command,permission,record_scope,field_scope,request_contract,response_contract,query_parameters,mutation_parameters,lifecycle_rules,validation_behavior,concurrency_behavior,audit_behavior,approval_behavior,offline_behavior,mobile_behavior,cross_module_behavior,existing_e2e_evidence,target_screen,target_component,migration_status,notes
FC-0427,TBD,TBD,Platform / Shared,TBD,/api/mobile/v1/crm/follow-ups/[id],/api/mobile/v1/crm/follow-ups/[id],/api/mobile/v1/crm/follow-ups/[id],GET;PATCH,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/mobile/v1/crm/follow-ups/[id]/route.ts; kind=API_ROUTE
FC-0428,TBD,TBD,Platform / Shared,TBD,/api/mobile/v1/crm/follow-ups,/api/mobile/v1/crm/follow-ups,/api/mobile/v1/crm/follow-ups,GET;POST,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/mobile/v1/crm/follow-ups/route.ts; kind=API_ROUTE
FC-0429,TBD,TBD,Platform / Shared,TBD,/api/mobile/v1/crm/lead-acquisition,/api/mobile/v1/crm/lead-acquisition,/api/mobile/v1/crm/lead-acquisition,GET,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/mobile/v1/crm/lead-acquisition/route.ts; kind=API_ROUTE
FC-0430,TBD,TBD,Platform / Shared,TBD,/api/mobile/v1/crm/lead-intelligence,/api/mobile/v1/crm/lead-intelligence,/api/mobile/v1/crm/lead-intelligence,GET,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/mobile/v1/crm/lead-intelligence/route.ts; kind=API_ROUTE
FC-0431,TBD,TBD,Platform / Shared,TBD,/api/mobile/v1/crm/meetings/[id]/cancel,/api/mobile/v1/crm/meetings/[id]/cancel,/api/mobile/v1/crm/meetings/[id]/cancel,POST,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/mobile/v1/crm/meetings/[id]/cancel/route.ts; kind=API_ROUTE
FC-0432,TBD,TBD,Platform / Shared,TBD,/api/mobile/v1/crm/meetings/[id]/complete,/api/mobile/v1/crm/meetings/[id]/complete,/api/mobile/v1/crm/meetings/[id]/complete,POST,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/mobile/v1/crm/meetings/[id]/complete/route.ts; kind=API_ROUTE
FC-0433,TBD,TBD,Platform / Shared,TBD,/api/mobile/v1/crm/meetings/[id]/start,/api/mobile/v1/crm/meetings/[id]/start,/api/mobile/v1/crm/meetings/[id]/start,POST,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/mobile/v1/crm/meetings/[id]/start/route.ts; kind=API_ROUTE
FC-0434,TBD,TBD,Platform / Shared,TBD,/api/mobile/v1/crm/meetings,/api/mobile/v1/crm/meetings,/api/mobile/v1/crm/meetings,POST,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/mobile/v1/crm/meetings/route.ts; kind=API_ROUTE
FC-0435,TBD,TBD,Platform / Shared,TBD,/api/mobile/v1/crm/notes/[noteId],/api/mobile/v1/crm/notes/[noteId],/api/mobile/v1/crm/notes/[noteId],GET;PATCH;DELETE,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/mobile/v1/crm/notes/[noteId]/route.ts; kind=API_ROUTE
FC-0436,TBD,TBD,Platform / Shared,TBD,/api/mobile/v1/crm/notes,/api/mobile/v1/crm/notes,/api/mobile/v1/crm/notes,GET;POST,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/mobile/v1/crm/notes/route.ts; kind=API_ROUTE
FC-0437,TBD,TBD,Platform / Shared,TBD,/api/mobile/v1/crm/offline-sync,/api/mobile/v1/crm/offline-sync,/api/mobile/v1/crm/offline-sync,GET;POST,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/mobile/v1/crm/offline-sync/route.ts; kind=API_ROUTE
FC-0438,TBD,TBD,Platform / Shared,TBD,/api/mobile/v1/crm/opportunities/[id]/stage,/api/mobile/v1/crm/opportunities/[id]/stage,/api/mobile/v1/crm/opportunities/[id]/stage,POST,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/mobile/v1/crm/opportunities/[id]/stage/route.ts; kind=API_ROUTE
FC-0439,TBD,TBD,Platform / Shared,TBD,/api/mobile/v1/crm/opportunity-revenue,/api/mobile/v1/crm/opportunity-revenue,/api/mobile/v1/crm/opportunity-revenue,GET,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/mobile/v1/crm/opportunity-revenue/route.ts; kind=API_ROUTE
FC-0440,TBD,TBD,Platform / Shared,TBD,/api/mobile/v1/crm/tasks/[id]/claim,/api/mobile/v1/crm/tasks/[id]/claim,/api/mobile/v1/crm/tasks/[id]/claim,POST,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/mobile/v1/crm/tasks/[id]/claim/route.ts; kind=API_ROUTE
FC-0441,TBD,TBD,Platform / Shared,TBD,/api/mobile/v1/crm/tasks/[id]/release,/api/mobile/v1/crm/tasks/[id]/release,/api/mobile/v1/crm/tasks/[id]/release,POST,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/mobile/v1/crm/tasks/[id]/release/route.ts; kind=API_ROUTE
FC-0442,TBD,TBD,Platform / Shared,TBD,/api/mobile/v1/crm/tasks/[id],/api/mobile/v1/crm/tasks/[id],/api/mobile/v1/crm/tasks/[id],GET;PATCH,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/mobile/v1/crm/tasks/[id]/route.ts; kind=API_ROUTE
FC-0443,TBD,TBD,Platform / Shared,TBD,/api/mobile/v1/crm/tasks,/api/mobile/v1/crm/tasks,/api/mobile/v1/crm/tasks,GET;POST,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/mobile/v1/crm/tasks/route.ts; kind=API_ROUTE
FC-0444,TBD,TBD,Platform / Shared,TBD,/api/mobile/v1/crm/timeline,/api/mobile/v1/crm/timeline,/api/mobile/v1/crm/timeline,GET,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/mobile/v1/crm/timeline/route.ts; kind=API_ROUTE
FC-0445,TBD,TBD,Platform / Shared,TBD,/api/mobile/v1/exports/[area]/[resource],/api/mobile/v1/exports/[area]/[resource],/api/mobile/v1/exports/[area]/[resource],GET,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/mobile/v1/exports/[area]/[resource]/route.ts; kind=API_ROUTE
FC-0446,TBD,TBD,Platform / Shared,TBD,/api/mobile/v1/health,/api/mobile/v1/health,/api/mobile/v1/health,GET,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/mobile/v1/health/route.ts; kind=API_ROUTE
FC-0447,TBD,TBD,Platform / Shared,TBD,/api/mobile/v1/imports/crm/[resource],/api/mobile/v1/imports/crm/[resource],/api/mobile/v1/imports/crm/[resource],POST,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/mobile/v1/imports/crm/[resource]/route.ts; kind=API_ROUTE
FC-0448,TBD,TBD,Platform / Shared,TBD,/api/mobile/v1/notifications,/api/mobile/v1/notifications,/api/mobile/v1/notifications,GET;PATCH,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/mobile/v1/notifications/route.ts; kind=API_ROUTE
FC-0449,TBD,TBD,Platform / Shared,TBD,/api/mobile/v1/search,/api/mobile/v1/search,/api/mobile/v1/search,GET,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/mobile/v1/search/route.ts; kind=API_ROUTE
FC-0450,TBD,TBD,Platform / Shared,TBD,/api/mobile/v1/session,/api/mobile/v1/session,/api/mobile/v1/session,GET,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/mobile/v1/session/route.ts; kind=API_ROUTE
FC-0451,TBD,TBD,Platform / Shared,TBD,/api/mobile/v1/settings/[resource]/[id],/api/mobile/v1/settings/[resource]/[id],/api/mobile/v1/settings/[resource]/[id],PATCH,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/mobile/v1/settings/[resource]/[id]/route.ts; kind=API_ROUTE
FC-0452,TBD,TBD,Platform / Shared,TBD,/api/mobile/v1/settings/[resource],/api/mobile/v1/settings/[resource],/api/mobile/v1/settings/[resource],GET;POST,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/mobile/v1/settings/[resource]/route.ts; kind=API_ROUTE
FC-0453,TBD,TBD,Platform / Shared,TBD,/api/mobile/v1/workspace/[area],/api/mobile/v1/workspace/[area],/api/mobile/v1/workspace/[area],GET;POST;PATCH,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/mobile/v1/workspace/[area]/route.ts; kind=API_ROUTE
FC-0454,TBD,TBD,Platform / Shared,TBD,/api/mobile/v1/workspace/organization,/api/mobile/v1/workspace/organization,/api/mobile/v1/workspace/organization,PATCH,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/mobile/v1/workspace/organization/route.ts; kind=API_ROUTE
FC-0455,TBD,TBD,Platform / Shared,TBD,/api/mobile/v1/workspace,/api/mobile/v1/workspace,/api/mobile/v1/workspace,GET;PATCH,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/mobile/v1/workspace/route.ts; kind=API_ROUTE
FC-0456,TBD,TBD,Platform / Shared,TBD,/api/modules/[key],/api/modules/[key],/api/modules/[key],PATCH,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/modules/[key]/route.ts; kind=API_ROUTE
FC-0457,TBD,TBD,Platform / Shared,TBD,/api/notifications,/api/notifications,/api/notifications,GET;PATCH,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/notifications/route.ts; kind=API_ROUTE
FC-0458,TBD,TBD,Platform / Shared,TBD,/api/onboarding,/api/onboarding,/api/onboarding,POST,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/onboarding/route.ts; kind=API_ROUTE
FC-0459,TBD,TBD,Platform / Shared,TBD,/api/platform/ai,/api/platform/ai,/api/platform/ai,GET;POST,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/platform/ai/route.ts; kind=API_ROUTE
FC-0460,TBD,TBD,Platform / Shared,TBD,/api/platform/configuration,/api/platform/configuration,/api/platform/configuration,GET;POST,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/platform/configuration/route.ts; kind=API_ROUTE
FC-0461,TBD,TBD,Platform / Shared,TBD,/api/platform/integrations/api-keys/[id],/api/platform/integrations/api-keys/[id],/api/platform/integrations/api-keys/[id],DELETE,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/platform/integrations/api-keys/[id]/route.ts; kind=API_ROUTE
FC-0462,TBD,TBD,Platform / Shared,TBD,/api/platform/integrations/api-keys,/api/platform/integrations/api-keys,/api/platform/integrations/api-keys,GET;POST,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/platform/integrations/api-keys/route.ts; kind=API_ROUTE
FC-0463,TBD,TBD,Platform / Shared,TBD,/api/platform/integrations/oauth/[id],/api/platform/integrations/oauth/[id],/api/platform/integrations/oauth/[id],DELETE,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/platform/integrations/oauth/[id]/route.ts; kind=API_ROUTE
FC-0464,TBD,TBD,Platform / Shared,TBD,/api/platform/integrations/oauth/callback/[provider],/api/platform/integrations/oauth/callback/[provider],/api/platform/integrations/oauth/callback/[provider],GET,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/platform/integrations/oauth/callback/[provider]/route.ts; kind=API_ROUTE
FC-0465,TBD,TBD,Platform / Shared,TBD,/api/platform/integrations/oauth,/api/platform/integrations/oauth,/api/platform/integrations/oauth,GET;POST,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/platform/integrations/oauth/route.ts; kind=API_ROUTE
FC-0466,TBD,TBD,Platform / Shared,TBD,/api/platform/mail/inbound,/api/platform/mail/inbound,/api/platform/mail/inbound,POST,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/platform/mail/inbound/route.ts; kind=API_ROUTE
FC-0467,TBD,TBD,Platform / Shared,TBD,/api/platform/notification-preferences,/api/platform/notification-preferences,/api/platform/notification-preferences,GET;PATCH,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/platform/notification-preferences/route.ts; kind=API_ROUTE
FC-0468,TBD,TBD,Platform / Shared,TBD,/api/platform/privacy/[id],/api/platform/privacy/[id],/api/platform/privacy/[id],PATCH,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/platform/privacy/[id]/route.ts; kind=API_ROUTE
FC-0469,TBD,TBD,Platform / Shared,TBD,/api/platform/privacy,/api/platform/privacy,/api/platform/privacy,GET;POST,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/platform/privacy/route.ts; kind=API_ROUTE
FC-0470,TBD,TBD,Platform / Shared,TBD,/api/platform/reports,/api/platform/reports,/api/platform/reports,GET;POST,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/platform/reports/route.ts; kind=API_ROUTE
FC-0471,TBD,TBD,Platform / Shared,TBD,/api/platform/tags,/api/platform/tags,/api/platform/tags,GET;POST,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/platform/tags/route.ts; kind=API_ROUTE
FC-0472,TBD,TBD,Platform / Shared,TBD,/api/platform/workflows/execute,/api/platform/workflows/execute,/api/platform/workflows/execute,POST,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/platform/workflows/execute/route.ts; kind=API_ROUTE
FC-0473,TBD,TBD,Point of Sale,TBD,/api/point-of-sale/dashboard,/api/point-of-sale/dashboard,/api/point-of-sale/dashboard,GET,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/point-of-sale/dashboard/route.ts; kind=API_ROUTE
FC-0474,TBD,TBD,Point of Sale,TBD,/api/point-of-sale/resources/[resource],/api/point-of-sale/resources/[resource],/api/point-of-sale/resources/[resource],GET;POST,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/point-of-sale/resources/[resource]/route.ts; kind=API_ROUTE
FC-0475,TBD,TBD,Point of Sale,TBD,/api/point-of-sale/returns/[id]/actions,/api/point-of-sale/returns/[id]/actions,/api/point-of-sale/returns/[id]/actions,POST,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/point-of-sale/returns/[id]/actions/route.ts; kind=API_ROUTE
FC-0476,TBD,TBD,Point of Sale,TBD,/api/point-of-sale/returns,/api/point-of-sale/returns,/api/point-of-sale/returns,POST,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/point-of-sale/returns/route.ts; kind=API_ROUTE
FC-0477,TBD,TBD,Point of Sale,TBD,/api/point-of-sale/sales/complete,/api/point-of-sale/sales/complete,/api/point-of-sale/sales/complete,POST,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/point-of-sale/sales/complete/route.ts; kind=API_ROUTE
FC-0478,TBD,TBD,Point of Sale,TBD,/api/point-of-sale/shifts/[id]/actions,/api/point-of-sale/shifts/[id]/actions,/api/point-of-sale/shifts/[id]/actions,POST,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/point-of-sale/shifts/[id]/actions/route.ts; kind=API_ROUTE
FC-0479,TBD,TBD,Procurement,TBD,/api/procurement/dashboard,/api/procurement/dashboard,/api/procurement/dashboard,GET,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/procurement/dashboard/route.ts; kind=API_ROUTE
FC-0480,TBD,TBD,Procurement,TBD,/api/procurement/governance/[entityType]/[id],/api/procurement/governance/[entityType]/[id],/api/procurement/governance/[entityType]/[id],GET;POST,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/procurement/governance/[entityType]/[id]/route.ts; kind=API_ROUTE
FC-0481,TBD,TBD,Procurement,TBD,/api/procurement/governance,/api/procurement/governance,/api/procurement/governance,GET;POST,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/procurement/governance/route.ts; kind=API_ROUTE
FC-0482,TBD,TBD,Procurement,TBD,/api/procurement/matching/run,/api/procurement/matching/run,/api/procurement/matching/run,POST,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/procurement/matching/run/route.ts; kind=API_ROUTE
FC-0483,TBD,TBD,Procurement,TBD,/api/procurement/pass1-operations,/api/procurement/pass1-operations,/api/procurement/pass1-operations,GET;POST,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/procurement/pass1-operations/route.ts; kind=API_ROUTE
FC-0484,TBD,TBD,Procurement,TBD,/api/procurement/pass1-options,/api/procurement/pass1-options,/api/procurement/pass1-options,GET,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/procurement/pass1-options/route.ts; kind=API_ROUTE
FC-0485,TBD,TBD,Procurement,TBD,/api/procurement/reports/[report],/api/procurement/reports/[report],/api/procurement/reports/[report],GET,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/procurement/reports/[report]/route.ts; kind=API_ROUTE
FC-0486,TBD,TBD,Procurement,TBD,/api/procurement/resources/[resource]/[id]/actions,/api/procurement/resources/[resource]/[id]/actions,/api/procurement/resources/[resource]/[id]/actions,POST,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/procurement/resources/[resource]/[id]/actions/route.ts; kind=API_ROUTE
FC-0487,TBD,TBD,Procurement,TBD,/api/procurement/resources/[resource]/[id],/api/procurement/resources/[resource]/[id],/api/procurement/resources/[resource]/[id],GET;PATCH,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/procurement/resources/[resource]/[id]/route.ts; kind=API_ROUTE
FC-0488,TBD,TBD,Procurement,TBD,/api/procurement/resources/[resource],/api/procurement/resources/[resource],/api/procurement/resources/[resource],GET;POST,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/procurement/resources/[resource]/route.ts; kind=API_ROUTE
FC-0489,TBD,TBD,Platform / Shared,TBD,/api/profile,/api/profile,/api/profile,PATCH,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/profile/route.ts; kind=API_ROUTE
FC-0490,TBD,TBD,Projects,TBD,/api/projects/dashboard,/api/projects/dashboard,/api/projects/dashboard,GET,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/projects/dashboard/route.ts; kind=API_ROUTE
FC-0491,TBD,TBD,Projects,TBD,/api/projects/projects/[id]/actions,/api/projects/projects/[id]/actions,/api/projects/projects/[id]/actions,POST,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/projects/projects/[id]/actions/route.ts; kind=API_ROUTE
FC-0492,TBD,TBD,Projects,TBD,/api/projects/projects/[id]/profitability,/api/projects/projects/[id]/profitability,/api/projects/projects/[id]/profitability,GET,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/projects/projects/[id]/profitability/route.ts; kind=API_ROUTE
FC-0493,TBD,TBD,Projects,TBD,/api/projects/resources/[resource],/api/projects/resources/[resource],/api/projects/resources/[resource],GET;POST,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,TBD,NOT_STARTED,source=apps/web/src/app/api/projects/resources/[resource]/route.ts; kind=API_ROUTE
