requirement_id,sp_id,requirement_family,enumerated,title,normative_statement,priority,category,dependencies,source_dossier
SP025-SECTION-FLOWS,SP025,SECTION,FALSE,Flows,Register endpoint/secret -> event -> sign/send -> retry/log -> disable unhealthy endpoint; inbound -> verify -> dedupe -> public command -> reconcile.,P0,Integration runtime,SP015;SP016;SP024,docs/04-shared-platform/requirements/SP025-webhooks-and-external-integration-runtime.md
SP025-SECTION-STATE-MACHINE,SP025,SECTION,FALSE,State Machine,Lifecycle/request/job states for Webhooks and external integration runtime must be explicit; invalid transitions fail before side effects and recovery/reopen is auditable.,P0,Integration runtime,SP015;SP016;SP024,docs/04-shared-platform/requirements/SP025-webhooks-and-external-integration-runtime.md
SP025-SECTION-DATA,SP025,SECTION,FALSE,Data,"Data owned by Webhooks and external integration runtime is tenant/company scoped where applicable, typed, version/effective-dated when policy changes, and classified for retention/security.",P0,Integration runtime,SP015;SP016;SP024,docs/04-shared-platform/requirements/SP025-webhooks-and-external-integration-runtime.md
SP025-SECTION-VALIDATION,SP025,SECTION,FALSE,Validation,"Validate identity/scope, lifecycle, schema, references, stale versions, duplicates and policy before mutation.",P0,Integration runtime,SP015;SP016;SP024,docs/04-shared-platform/requirements/SP025-webhooks-and-external-integration-runtime.md
SP025-SECTION-BUSINESS-RULES,SP025,SECTION,FALSE,Business Rules,"- Webhook signatures/secrets are verified before business processing.
- Inbound callbacks are idempotent and reconciled with authoritative provider truth.
- Outbound delivery never leaks unauthorized tenant data.",P0,Integration runtime,SP015;SP016;SP024,docs/04-shared-platform/requirements/SP025-webhooks-and-external-integration-runtime.md
SP025-SECTION-CALCULATIONS,SP025,SECTION,FALSE,Calculations,Any quotas/windows/usage/retry/timestamp-derived values in Webhooks and external integration runtime use explicit deterministic precision/timezone rules.,P0,Integration runtime,SP015;SP016;SP024,docs/04-shared-platform/requirements/SP025-webhooks-and-external-integration-runtime.md
SP025-SECTION-VIEWS,SP025,SECTION,FALSE,Views,Provide only justified admin/operator views for Webhooks and external integration runtime using Experience Kernel states.,P0,Integration runtime,SP015;SP016;SP024,docs/04-shared-platform/requirements/SP025-webhooks-and-external-integration-runtime.md
SP025-SECTION-LIST,SP025,SECTION,FALSE,List,"Permission-scoped, paginated/virtualized where needed, and consistent with direct-record authorization.",P0,Integration runtime,SP015;SP016;SP024,docs/04-shared-platform/requirements/SP025-webhooks-and-external-integration-runtime.md
SP025-SECTION-SEARCH,SP025,SECTION,FALSE,Search,Search/filter obey identical row/field authorization and freshness semantics.,P0,Integration runtime,SP015;SP016;SP024,docs/04-shared-platform/requirements/SP025-webhooks-and-external-integration-runtime.md
SP025-SECTION-DETAIL,SP025,SECTION,FALSE,Detail,"Expose effective configuration/state, related evidence, last change, health and actionable errors appropriate to role.",P0,Integration runtime,SP015;SP016;SP024,docs/04-shared-platform/requirements/SP025-webhooks-and-external-integration-runtime.md
SP025-SECTION-CREATE,SP025,SECTION,FALSE,Create,"Creation/configuration uses validated defaults, explicit scope, conflict-safe identity and audit.",P0,Integration runtime,SP015;SP016;SP024,docs/04-shared-platform/requirements/SP025-webhooks-and-external-integration-runtime.md
SP025-SECTION-EDIT,SP025,SECTION,FALSE,Edit,Edits use stale-write protection where needed; high-impact changes may require approval/step-up.,P0,Integration runtime,SP015;SP016;SP024,docs/04-shared-platform/requirements/SP025-webhooks-and-external-integration-runtime.md
SP025-SECTION-BULK,SP025,SECTION,FALSE,Bulk,Bulk changes preserve per-record authorization/rules and expose progress/errors/reconciliation.,P0,Integration runtime,SP015;SP016;SP024,docs/04-shared-platform/requirements/SP025-webhooks-and-external-integration-runtime.md
SP025-SECTION-ACTIONS,SP025,SECTION,FALSE,Actions,"All actions map to server commands with permission, transition and idempotency semantics.",P0,Integration runtime,SP015;SP016;SP024,docs/04-shared-platform/requirements/SP025-webhooks-and-external-integration-runtime.md
SP025-SECTION-RELATED,SP025,SECTION,FALSE,Related,"Dependencies: SP015,SP016,SP024.",P0,Integration runtime,SP015;SP016;SP024,docs/04-shared-platform/requirements/SP025-webhooks-and-external-integration-runtime.md
SP025-SECTION-AUTOMATION,SP025,SECTION,FALSE,Automation,Automation consumes Webhooks and external integration runtime only through normal public commands/authorization.,P0,Integration runtime,SP015;SP016;SP024,docs/04-shared-platform/requirements/SP025-webhooks-and-external-integration-runtime.md
SP025-SECTION-APPROVALS,SP025,SECTION,FALSE,Approvals,"Use centralized approval/SoD when changing Webhooks and external integration runtime materially affects security, money, access, data exposure or production operations.",P0,Integration runtime,SP015;SP016;SP024,docs/04-shared-platform/requirements/SP025-webhooks-and-external-integration-runtime.md
SP025-SECTION-NOTIFICATIONS,SP025,SECTION,FALSE,Notifications,"Notify responsible actors for actionable Webhooks and external integration runtime failures, approvals, expirations or security events.",P0,Integration runtime,SP015;SP016;SP024,docs/04-shared-platform/requirements/SP025-webhooks-and-external-integration-runtime.md
SP025-SECTION-DOCUMENTS,SP025,SECTION,FALSE,Documents,"Documents/attachments used by Webhooks and external integration runtime obey SP019 file security, scope, version and retention.",P0,Integration runtime,SP015;SP016;SP024,docs/04-shared-platform/requirements/SP025-webhooks-and-external-integration-runtime.md
SP025-SECTION-IMPORT-EXPORT,SP025,SECTION,FALSE,Import Export,"Import/export of Webhooks and external integration runtime configuration/evidence is permission-scoped, validated and auditable.",P0,Integration runtime,SP015;SP016;SP024,docs/04-shared-platform/requirements/SP025-webhooks-and-external-integration-runtime.md
SP025-SECTION-REPORTING,SP025,SECTION,FALSE,Reporting,"Report health, usage, exceptions, audit and policy state for Webhooks and external integration runtime, including source/freshness.",P0,Integration runtime,SP015;SP016;SP024,docs/04-shared-platform/requirements/SP025-webhooks-and-external-integration-runtime.md
SP025-SECTION-AI,SP025,SECTION,FALSE,Ai,AI may assist/explain Webhooks and external integration runtime only from authorized context and cannot bypass deterministic controls.,P0,Integration runtime,SP015;SP016;SP024,docs/04-shared-platform/requirements/SP025-webhooks-and-external-integration-runtime.md
SP025-SECTION-SECURITY,SP025,SECTION,FALSE,Security,"Replay, forged signatures, SSRF, secret leakage, endpoint takeover and duplicate payment/business effects are primary threats. Security-negative and abuse tests are mandatory.",P0,Integration runtime,SP015;SP016;SP024,docs/04-shared-platform/requirements/SP025-webhooks-and-external-integration-runtime.md
SP025-SECTION-SCOPE,SP025,SECTION,FALSE,Scope,"Resolve organization, entitlement, company, branch/site/team/record/field context as applicable; jobs/integrations use trusted persisted scope.",P0,Integration runtime,SP015;SP016;SP024,docs/04-shared-platform/requirements/SP025-webhooks-and-external-integration-runtime.md
SP025-SECTION-AUDIT,SP025,SECTION,FALSE,Audit,Sensitive/high-impact Webhooks and external integration runtime changes produce durable actor/tenant/target/correlation evidence with secret/PII minimization.,P0,Integration runtime,SP015;SP016;SP024,docs/04-shared-platform/requirements/SP025-webhooks-and-external-integration-runtime.md
SP025-SECTION-CONCURRENCY,SP025,SECTION,FALSE,Concurrency,Identify races in Webhooks and external integration runtime; enforce DB constraints/locks/version checks or another documented safe mechanism.,P0,Integration runtime,SP015;SP016;SP024,docs/04-shared-platform/requirements/SP025-webhooks-and-external-integration-runtime.md
SP025-SECTION-IDEMPOTENCY,SP025,SECTION,FALSE,Idempotency,Retries in Webhooks and external integration runtime are classified; unsafe duplicate effects use stable idempotency/business keys and reconciliation.,P0,Integration runtime,SP015;SP016;SP024,docs/04-shared-platform/requirements/SP025-webhooks-and-external-integration-runtime.md
SP025-SECTION-INTEGRATIONS,SP025,SECTION,FALSE,Integrations,"Integration contracts involving Webhooks and external integration runtime are versioned, tenant-scoped, observable and replay-safe.",P0,Integration runtime,SP015;SP016;SP024,docs/04-shared-platform/requirements/SP025-webhooks-and-external-integration-runtime.md
SP025-SECTION-API,SP025,SECTION,FALSE,Api,"APIs use authenticated/versioned contracts, object/function/property authorization, bounded resource use and typed errors.",P0,Integration runtime,SP015;SP016;SP024,docs/04-shared-platform/requirements/SP025-webhooks-and-external-integration-runtime.md
SP025-SECTION-MOBILE,SP025,SECTION,FALSE,Mobile,"Classify Webhooks and external integration runtime as full, field-optimized, approval-only, read-only or not-applicable; offline state is bounded/encrypted and revalidated.",P0,Integration runtime,SP015;SP016;SP024,docs/04-shared-platform/requirements/SP025-webhooks-and-external-integration-runtime.md
SP025-SECTION-RESPONSIVE,SP025,SECTION,FALSE,Responsive,Desktop/tablet/phone behavior follows the Experience Kernel and preserves critical actions.,P0,Integration runtime,SP015;SP016;SP024,docs/04-shared-platform/requirements/SP025-webhooks-and-external-integration-runtime.md
SP025-SECTION-ACCESSIBILITY,SP025,SECTION,FALSE,Accessibility,"WCAG 2.2 AA intent: keyboard/focus, labels, screen-reader status/errors, contrast, target size, zoom/reflow, reduced motion and non-drag alternatives.",P0,Integration runtime,SP015;SP016;SP024,docs/04-shared-platform/requirements/SP025-webhooks-and-external-integration-runtime.md
SP025-SECTION-VISUAL-EVIDENCE,SP025,SECTION,FALSE,Visual Evidence,Complex Webhooks and external integration runtime admin/operator surfaces require wireframes/state diagrams before implementation.,P0,Integration runtime,SP015;SP016;SP024,docs/04-shared-platform/requirements/SP025-webhooks-and-external-integration-runtime.md
SP025-SECTION-PERFORMANCE,SP025,SECTION,FALSE,Performance,Define latency/throughput/cardinality/volume budgets for Webhooks and external integration runtime; use batching/pagination/async/read models where appropriate.,P0,Integration runtime,SP015;SP016;SP024,docs/04-shared-platform/requirements/SP025-webhooks-and-external-integration-runtime.md
SP025-SECTION-OBSERVABILITY,SP025,SECTION,FALSE,Observability,"Structured logs/metrics/traces with correlation, diagnostics, alerts and reconciliation support are required for Webhooks and external integration runtime.",P0,Integration runtime,SP015;SP016;SP024,docs/04-shared-platform/requirements/SP025-webhooks-and-external-integration-runtime.md
SP025-SECTION-EDGE-CASES,SP025,SECTION,FALSE,Edge Cases,"Cover duplicates, stale references, concurrency, permission changes, partial failures, retries, outages, timezones/localization and recovery.",P0,Integration runtime,SP015;SP016;SP024,docs/04-shared-platform/requirements/SP025-webhooks-and-external-integration-runtime.md
SP025-SECTION-CODE-AUDIT,SP025,SECTION,FALSE,Code Audit,"Before implementation, map current repository paths/symbols to SP025 and classify VERIFIED/PARTIAL/MISSING; code never lowers target requirements.",P0,Integration runtime,SP015;SP016;SP024,docs/04-shared-platform/requirements/SP025-webhooks-and-external-integration-runtime.md
SP025-SECTION-GAPS,SP025,SECTION,FALSE,Gaps,Target minus verified behavior is the implementation gap; framework existence alone is not proof that Webhooks and external integration runtime is complete.,P0,Integration runtime,SP015;SP016;SP024,docs/04-shared-platform/requirements/SP025-webhooks-and-external-integration-runtime.md
SP025-SECTION-IMPLEMENTATION,SP025,SECTION,FALSE,Implementation,Implement in existing core/packages/worker/database/mobile/shared areas as appropriate; business modules consume public contracts. Pass A changes docs only.,P0,Integration runtime,SP015;SP016;SP024,docs/04-shared-platform/requirements/SP025-webhooks-and-external-integration-runtime.md
SP025-SECTION-TESTS,SP025,SECTION,FALSE,Tests,"Unit/domain, DB/RLS, API, security-negative, integration, idempotency/retry, performance, migration and reconciliation tests are planned.",P0,Integration runtime,SP015;SP016;SP024,docs/04-shared-platform/requirements/SP025-webhooks-and-external-integration-runtime.md
SP025-TEST-E2E-01,SP025,TEST-E2E,TRUE,E2E,`SP025-TEST-E2E-01` happy path and `SP025-TEST-E2E-02` negative/recovery path are planned.,P0,Integration runtime,SP015;SP016;SP024,docs/04-shared-platform/requirements/SP025-webhooks-and-external-integration-runtime.md
SP025-TEST-E2E-02,SP025,TEST-E2E,TRUE,E2E,`SP025-TEST-E2E-01` happy path and `SP025-TEST-E2E-02` negative/recovery path are planned.,P0,Integration runtime,SP015;SP016;SP024,docs/04-shared-platform/requirements/SP025-webhooks-and-external-integration-runtime.md
SP025-UAT-01,SP025,UAT,TRUE,Uat,`SP025-UAT-01` and `SP025-UAT-02` cover primary and failure/permission/recovery validation.,P0,Integration runtime,SP015;SP016;SP024,docs/04-shared-platform/requirements/SP025-webhooks-and-external-integration-runtime.md
SP025-UAT-02,SP025,UAT,TRUE,Uat,`SP025-UAT-01` and `SP025-UAT-02` cover primary and failure/permission/recovery validation.,P0,Integration runtime,SP015;SP016;SP024,docs/04-shared-platform/requirements/SP025-webhooks-and-external-integration-runtime.md
SP025-SECTION-DOD,SP025,SECTION,FALSE,Dod,"SP025 is specification-ready because identity/scope, atomic requirements, primary evidence, decisions, dependencies, tests and UAT are materialized. It is not implementation/product ready.",P0,Integration runtime,SP015;SP016;SP024,docs/04-shared-platform/requirements/SP025-webhooks-and-external-integration-runtime.md
SP025-SECTION-OPEN-DECISIONS,SP025,SECTION,FALSE,Open Decisions,No freeze-blocking identity/scope decision remains; implementation-specific choices remain governed by existing ADR/change control.,P0,Integration runtime,SP015;SP016;SP024,docs/04-shared-platform/requirements/SP025-webhooks-and-external-integration-runtime.md
SP026-SECTION-IDENTITY,SP026,SECTION,FALSE,Identity,"- Shared-platform ID: `SP026`
- Category: **Configuration & extensibility**
- Owner: **Platform**
- Priority: **P0**
- Canonical business count impact: **NONE**.",P0,Configuration & extensibility,SP002;SP014,docs/04-shared-platform/requirements/SP026-configuration-effective-dating-and-feature-flags.md
