feature_id,feature_name,module,dossier_path,capability_requirement_ids,flow_requirement_ids,business_rule_ids,data_requirement_ids,validation_ids,calculation_ids,ux_ids,security_ids,integration_ids,api_ids,e2e_ids,uat_ids,semantic_review_status,mobile_classification,implementation_authorization,semantic_subcapability_count,flow_state_review_status,pass_c_flow_ids,pass_c_transition_ids
F306,Loyalty,Point of Sale,docs\03-modules\point-of-sale\features\F306-loyalty.md,F306-CAP-001;F306-CAP-002;F306-CAP-003,F306-FLOW-001;F306-FLOW-002,F306-BR-001;F306-BR-002,F306-DATA-001;F306-DATA-002,F306-VAL-001;F306-VAL-002,F306-CALC-001,F306-UX-001;F306-UX-002;F306-UX-003,F306-SEC-001;F306-SEC-002,F306-INT-001;F306-INT-002,F306-API-001;F306-API-002,F306-E2E-001;F306-E2E-002,F306-UAT-001;F306-UAT-002,APPROVED,TO_BE_FROZEN_FROM_DOSSIER,BLOCKED_UNTIL_PROGRAM_GATE_PASS,8,APPROVED,F306-PFC-01;F306-PFC-02;F306-PFC-03;F306-PFC-04;F306-PFC-05;F306-PFC-06;F306-PFC-07;F306-PFC-08;F306-PFC-09;F306-PFC-10,F306-STM-01;F306-STM-02;F306-STM-03;F306-STM-04;F306-STM-05
F307,POS sales analytics,Point of Sale,docs\03-modules\point-of-sale\features\F307-pos-sales-analytics.md,F307-CAP-001;F307-CAP-002;F307-CAP-003,F307-FLOW-001;F307-FLOW-002,F307-BR-001;F307-BR-002,F307-DATA-001;F307-DATA-002,F307-VAL-001;F307-VAL-002,F307-CALC-001,F307-UX-001;F307-UX-002;F307-UX-003,F307-SEC-001;F307-SEC-002,F307-INT-001;F307-INT-002,F307-API-001;F307-API-002,F307-E2E-001;F307-E2E-002,F307-UAT-001;F307-UAT-002,APPROVED,TO_BE_FROZEN_FROM_DOSSIER,BLOCKED_UNTIL_PROGRAM_GATE_PASS,8,APPROVED,F307-PFC-01;F307-PFC-02;F307-PFC-03;F307-PFC-04;F307-PFC-05;F307-PFC-06;F307-PFC-07;F307-PFC-08;F307-PFC-09;F307-PFC-10,F307-STM-01;F307-STM-02;F307-STM-03;F307-STM-04;F307-STM-05
F308,Quality standards,Quality,docs\03-modules\quality\features\F308-quality-standards.md,F308-CAP-001;F308-CAP-002;F308-CAP-003,F308-FLOW-001;F308-FLOW-002,F308-BR-001;F308-BR-002,F308-DATA-001;F308-DATA-002,F308-VAL-001;F308-VAL-002,F308-CALC-001,F308-UX-001;F308-UX-002;F308-UX-003,F308-SEC-001;F308-SEC-002,F308-INT-001;F308-INT-002,F308-API-001;F308-API-002,F308-E2E-001;F308-E2E-002,F308-UAT-001;F308-UAT-002,APPROVED,TO_BE_FROZEN_FROM_DOSSIER,BLOCKED_UNTIL_PROGRAM_GATE_PASS,8,APPROVED,F308-PFC-01;F308-PFC-02;F308-PFC-03;F308-PFC-04;F308-PFC-05;F308-PFC-06;F308-PFC-07;F308-PFC-08;F308-PFC-09;F308-PFC-10,F308-STM-01;F308-STM-02;F308-STM-03;F308-STM-04;F308-STM-05
F309,Inspection specifications,Quality,docs\03-modules\quality\features\F309-inspection-specifications.md,F309-CAP-001;F309-CAP-002;F309-CAP-003,F309-FLOW-001;F309-FLOW-002,F309-BR-001;F309-BR-002,F309-DATA-001;F309-DATA-002,F309-VAL-001;F309-VAL-002,F309-CALC-001,F309-UX-001;F309-UX-002;F309-UX-003,F309-SEC-001;F309-SEC-002,F309-INT-001;F309-INT-002,F309-API-001;F309-API-002,F309-E2E-001;F309-E2E-002,F309-UAT-001;F309-UAT-002,APPROVED,TO_BE_FROZEN_FROM_DOSSIER,BLOCKED_UNTIL_PROGRAM_GATE_PASS,8,APPROVED,F309-PFC-01;F309-PFC-02;F309-PFC-03;F309-PFC-04;F309-PFC-05;F309-PFC-06;F309-PFC-07;F309-PFC-08;F309-PFC-09;F309-PFC-10,F309-STM-01;F309-STM-02;F309-STM-03;F309-STM-04;F309-STM-05
F310,Quality plans,Quality,docs\03-modules\quality\features\F310-quality-plans.md,F310-CAP-001;F310-CAP-002;F310-CAP-003,F310-FLOW-001;F310-FLOW-002,F310-BR-001;F310-BR-002,F310-DATA-001;F310-DATA-002,F310-VAL-001;F310-VAL-002,F310-CALC-001,F310-UX-001;F310-UX-002;F310-UX-003,F310-SEC-001;F310-SEC-002,F310-INT-001;F310-INT-002,F310-API-001;F310-API-002,F310-E2E-001;F310-E2E-002,F310-UAT-001;F310-UAT-002,APPROVED,TO_BE_FROZEN_FROM_DOSSIER,BLOCKED_UNTIL_PROGRAM_GATE_PASS,8,APPROVED,F310-PFC-01;F310-PFC-02;F310-PFC-03;F310-PFC-04;F310-PFC-05;F310-PFC-06;F310-PFC-07;F310-PFC-08;F310-PFC-09;F310-PFC-10,F310-STM-01;F310-STM-02;F310-STM-03;F310-STM-04;F310-STM-05
F311,Quality control points,Quality,docs\03-modules\quality\features\F311-quality-control-points.md,F311-CAP-001;F311-CAP-002;F311-CAP-003,F311-FLOW-001;F311-FLOW-002,F311-BR-001;F311-BR-002,F311-DATA-001;F311-DATA-002,F311-VAL-001;F311-VAL-002,F311-CALC-001,F311-UX-001;F311-UX-002;F311-UX-003,F311-SEC-001;F311-SEC-002,F311-INT-001;F311-INT-002,F311-API-001;F311-API-002,F311-E2E-001;F311-E2E-002,F311-UAT-001;F311-UAT-002,APPROVED,TO_BE_FROZEN_FROM_DOSSIER,BLOCKED_UNTIL_PROGRAM_GATE_PASS,8,APPROVED,F311-PFC-01;F311-PFC-02;F311-PFC-03;F311-PFC-04;F311-PFC-05;F311-PFC-06;F311-PFC-07;F311-PFC-08;F311-PFC-09;F311-PFC-10,F311-STM-01;F311-STM-02;F311-STM-03;F311-STM-04;F311-STM-05
F312,Incoming inspection,Quality,docs\03-modules\quality\features\F312-incoming-inspection.md,F312-CAP-001;F312-CAP-002;F312-CAP-003,F312-FLOW-001;F312-FLOW-002,F312-BR-001;F312-BR-002,F312-DATA-001;F312-DATA-002,F312-VAL-001;F312-VAL-002,F312-CALC-001,F312-UX-001;F312-UX-002;F312-UX-003,F312-SEC-001;F312-SEC-002,F312-INT-001;F312-INT-002,F312-API-001;F312-API-002,F312-E2E-001;F312-E2E-002,F312-UAT-001;F312-UAT-002,APPROVED,TO_BE_FROZEN_FROM_DOSSIER,BLOCKED_UNTIL_PROGRAM_GATE_PASS,8,APPROVED,F312-PFC-01;F312-PFC-02;F312-PFC-03;F312-PFC-04;F312-PFC-05;F312-PFC-06;F312-PFC-07;F312-PFC-08;F312-PFC-09;F312-PFC-10,F312-STM-01;F312-STM-02;F312-STM-03;F312-STM-04;F312-STM-05
F313,In-process inspection,Quality,docs\03-modules\quality\features\F313-in-process-inspection.md,F313-CAP-001;F313-CAP-002;F313-CAP-003,F313-FLOW-001;F313-FLOW-002,F313-BR-001;F313-BR-002,F313-DATA-001;F313-DATA-002,F313-VAL-001;F313-VAL-002,F313-CALC-001,F313-UX-001;F313-UX-002;F313-UX-003,F313-SEC-001;F313-SEC-002,F313-INT-001;F313-INT-002,F313-API-001;F313-API-002,F313-E2E-001;F313-E2E-002,F313-UAT-001;F313-UAT-002,APPROVED,TO_BE_FROZEN_FROM_DOSSIER,BLOCKED_UNTIL_PROGRAM_GATE_PASS,8,APPROVED,F313-PFC-01;F313-PFC-02;F313-PFC-03;F313-PFC-04;F313-PFC-05;F313-PFC-06;F313-PFC-07;F313-PFC-08;F313-PFC-09;F313-PFC-10,F313-STM-01;F313-STM-02;F313-STM-03;F313-STM-04;F313-STM-05
F314,Final inspection,Quality,docs\03-modules\quality\features\F314-final-inspection.md,F314-CAP-001;F314-CAP-002;F314-CAP-003,F314-FLOW-001;F314-FLOW-002,F314-BR-001;F314-BR-002,F314-DATA-001;F314-DATA-002,F314-VAL-001;F314-VAL-002,F314-CALC-001,F314-UX-001;F314-UX-002;F314-UX-003,F314-SEC-001;F314-SEC-002,F314-INT-001;F314-INT-002,F314-API-001;F314-API-002,F314-E2E-001;F314-E2E-002,F314-UAT-001;F314-UAT-002,APPROVED,TO_BE_FROZEN_FROM_DOSSIER,BLOCKED_UNTIL_PROGRAM_GATE_PASS,8,APPROVED,F314-PFC-01;F314-PFC-02;F314-PFC-03;F314-PFC-04;F314-PFC-05;F314-PFC-06;F314-PFC-07;F314-PFC-08;F314-PFC-09;F314-PFC-10,F314-STM-01;F314-STM-02;F314-STM-03;F314-STM-04;F314-STM-05
F315,Sampling plans,Quality,docs\03-modules\quality\features\F315-sampling-plans.md,F315-CAP-001;F315-CAP-002;F315-CAP-003,F315-FLOW-001;F315-FLOW-002,F315-BR-001;F315-BR-002,F315-DATA-001;F315-DATA-002,F315-VAL-001;F315-VAL-002,F315-CALC-001,F315-UX-001;F315-UX-002;F315-UX-003,F315-SEC-001;F315-SEC-002,F315-INT-001;F315-INT-002,F315-API-001;F315-API-002,F315-E2E-001;F315-E2E-002,F315-UAT-001;F315-UAT-002,APPROVED,TO_BE_FROZEN_FROM_DOSSIER,BLOCKED_UNTIL_PROGRAM_GATE_PASS,8,APPROVED,F315-PFC-01;F315-PFC-02;F315-PFC-03;F315-PFC-04;F315-PFC-05;F315-PFC-06;F315-PFC-07;F315-PFC-08;F315-PFC-09;F315-PFC-10,F315-STM-01;F315-STM-02;F315-STM-03;F315-STM-04;F315-STM-05
F316,Measurement checks,Quality,docs\03-modules\quality\features\F316-measurement-checks.md,F316-CAP-001;F316-CAP-002;F316-CAP-003,F316-FLOW-001;F316-FLOW-002,F316-BR-001;F316-BR-002,F316-DATA-001;F316-DATA-002,F316-VAL-001;F316-VAL-002,F316-CALC-001,F316-UX-001;F316-UX-002;F316-UX-003,F316-SEC-001;F316-SEC-002,F316-INT-001;F316-INT-002,F316-API-001;F316-API-002,F316-E2E-001;F316-E2E-002,F316-UAT-001;F316-UAT-002,APPROVED,TO_BE_FROZEN_FROM_DOSSIER,BLOCKED_UNTIL_PROGRAM_GATE_PASS,8,APPROVED,F316-PFC-01;F316-PFC-02;F316-PFC-03;F316-PFC-04;F316-PFC-05;F316-PFC-06;F316-PFC-07;F316-PFC-08;F316-PFC-09;F316-PFC-10,F316-STM-01;F316-STM-02;F316-STM-03;F316-STM-04;F316-STM-05
F317,Pass / fail checks,Quality,docs\03-modules\quality\features\F317-pass-fail-checks.md,F317-CAP-001;F317-CAP-002;F317-CAP-003,F317-FLOW-001;F317-FLOW-002,F317-BR-001;F317-BR-002,F317-DATA-001;F317-DATA-002,F317-VAL-001;F317-VAL-002,F317-CALC-001,F317-UX-001;F317-UX-002;F317-UX-003,F317-SEC-001;F317-SEC-002,F317-INT-001;F317-INT-002,F317-API-001;F317-API-002,F317-E2E-001;F317-E2E-002,F317-UAT-001;F317-UAT-002,APPROVED,TO_BE_FROZEN_FROM_DOSSIER,BLOCKED_UNTIL_PROGRAM_GATE_PASS,8,APPROVED,F317-PFC-01;F317-PFC-02;F317-PFC-03;F317-PFC-04;F317-PFC-05;F317-PFC-06;F317-PFC-07;F317-PFC-08;F317-PFC-09;F317-PFC-10,F317-STM-01;F317-STM-02;F317-STM-03;F317-STM-04;F317-STM-05
F318,Tolerances,Quality,docs\03-modules\quality\features\F318-tolerances.md,F318-CAP-001;F318-CAP-002;F318-CAP-003,F318-FLOW-001;F318-FLOW-002,F318-BR-001;F318-BR-002,F318-DATA-001;F318-DATA-002,F318-VAL-001;F318-VAL-002,F318-CALC-001,F318-UX-001;F318-UX-002;F318-UX-003,F318-SEC-001;F318-SEC-002,F318-INT-001;F318-INT-002,F318-API-001;F318-API-002,F318-E2E-001;F318-E2E-002,F318-UAT-001;F318-UAT-002,APPROVED,TO_BE_FROZEN_FROM_DOSSIER,BLOCKED_UNTIL_PROGRAM_GATE_PASS,8,APPROVED,F318-PFC-01;F318-PFC-02;F318-PFC-03;F318-PFC-04;F318-PFC-05;F318-PFC-06;F318-PFC-07;F318-PFC-08;F318-PFC-09;F318-PFC-10,F318-STM-01;F318-STM-02;F318-STM-03;F318-STM-04;F318-STM-05
F319,Inspection results,Quality,docs\03-modules\quality\features\F319-inspection-results.md,F319-CAP-001;F319-CAP-002;F319-CAP-003,F319-FLOW-001;F319-FLOW-002,F319-BR-001;F319-BR-002,F319-DATA-001;F319-DATA-002,F319-VAL-001;F319-VAL-002,F319-CALC-001,F319-UX-001;F319-UX-002;F319-UX-003,F319-SEC-001;F319-SEC-002,F319-INT-001;F319-INT-002,F319-API-001;F319-API-002,F319-E2E-001;F319-E2E-002,F319-UAT-001;F319-UAT-002,APPROVED,TO_BE_FROZEN_FROM_DOSSIER,BLOCKED_UNTIL_PROGRAM_GATE_PASS,8,APPROVED,F319-PFC-01;F319-PFC-02;F319-PFC-03;F319-PFC-04;F319-PFC-05;F319-PFC-06;F319-PFC-07;F319-PFC-08;F319-PFC-09;F319-PFC-10,F319-STM-01;F319-STM-02;F319-STM-03;F319-STM-04;F319-STM-05
F320,Defect recording,Quality,docs\03-modules\quality\features\F320-defect-recording.md,F320-CAP-001;F320-CAP-002;F320-CAP-003,F320-FLOW-001;F320-FLOW-002,F320-BR-001;F320-BR-002,F320-DATA-001;F320-DATA-002,F320-VAL-001;F320-VAL-002,F320-CALC-001,F320-UX-001;F320-UX-002;F320-UX-003,F320-SEC-001;F320-SEC-002,F320-INT-001;F320-INT-002,F320-API-001;F320-API-002,F320-E2E-001;F320-E2E-002,F320-UAT-001;F320-UAT-002,APPROVED,TO_BE_FROZEN_FROM_DOSSIER,BLOCKED_UNTIL_PROGRAM_GATE_PASS,8,APPROVED,F320-PFC-01;F320-PFC-02;F320-PFC-03;F320-PFC-04;F320-PFC-05;F320-PFC-06;F320-PFC-07;F320-PFC-08;F320-PFC-09;F320-PFC-10,F320-STM-01;F320-STM-02;F320-STM-03;F320-STM-04;F320-STM-05
F321,Non-conformance / NCR,Quality,docs\03-modules\quality\features\F321-non-conformance-ncr.md,F321-CAP-001;F321-CAP-002;F321-CAP-003,F321-FLOW-001;F321-FLOW-002,F321-BR-001;F321-BR-002,F321-DATA-001;F321-DATA-002,F321-VAL-001;F321-VAL-002,F321-CALC-001,F321-UX-001;F321-UX-002;F321-UX-003,F321-SEC-001;F321-SEC-002,F321-INT-001;F321-INT-002,F321-API-001;F321-API-002,F321-E2E-001;F321-E2E-002,F321-UAT-001;F321-UAT-002,APPROVED,TO_BE_FROZEN_FROM_DOSSIER,BLOCKED_UNTIL_PROGRAM_GATE_PASS,8,APPROVED,F321-PFC-01;F321-PFC-02;F321-PFC-03;F321-PFC-04;F321-PFC-05;F321-PFC-06;F321-PFC-07;F321-PFC-08;F321-PFC-09;F321-PFC-10,F321-STM-01;F321-STM-02;F321-STM-03;F321-STM-04;F321-STM-05
F322,Quality hold,Quality,docs\03-modules\quality\features\F322-quality-hold.md,F322-CAP-001;F322-CAP-002;F322-CAP-003,F322-FLOW-001;F322-FLOW-002,F322-BR-001;F322-BR-002,F322-DATA-001;F322-DATA-002,F322-VAL-001;F322-VAL-002,F322-CALC-001,F322-UX-001;F322-UX-002;F322-UX-003,F322-SEC-001;F322-SEC-002,F322-INT-001;F322-INT-002,F322-API-001;F322-API-002,F322-E2E-001;F322-E2E-002,F322-UAT-001;F322-UAT-002,APPROVED,TO_BE_FROZEN_FROM_DOSSIER,BLOCKED_UNTIL_PROGRAM_GATE_PASS,8,APPROVED,F322-PFC-01;F322-PFC-02;F322-PFC-03;F322-PFC-04;F322-PFC-05;F322-PFC-06;F322-PFC-07;F322-PFC-08;F322-PFC-09;F322-PFC-10,F322-STM-01;F322-STM-02;F322-STM-03;F322-STM-04;F322-STM-05
F323,Quality hold must block stock movement,Quality,docs\03-modules\quality\features\F323-quality-hold-must-block-stock-movement.md,F323-CAP-001;F323-CAP-002;F323-CAP-003,F323-FLOW-001;F323-FLOW-002,F323-BR-001;F323-BR-002,F323-DATA-001;F323-DATA-002,F323-VAL-001;F323-VAL-002,F323-CALC-001,F323-UX-001;F323-UX-002;F323-UX-003,F323-SEC-001;F323-SEC-002,F323-INT-001;F323-INT-002,F323-API-001;F323-API-002,F323-E2E-001;F323-E2E-002,F323-UAT-001;F323-UAT-002,APPROVED,TO_BE_FROZEN_FROM_DOSSIER,BLOCKED_UNTIL_PROGRAM_GATE_PASS,8,APPROVED,F323-PFC-01;F323-PFC-02;F323-PFC-03;F323-PFC-04;F323-PFC-05;F323-PFC-06;F323-PFC-07;F323-PFC-08;F323-PFC-09;F323-PFC-10,F323-STM-01;F323-STM-02;F323-STM-03;F323-STM-04;F323-STM-05
F324,Hold release,Quality,docs\03-modules\quality\features\F324-hold-release.md,F324-CAP-001;F324-CAP-002;F324-CAP-003,F324-FLOW-001;F324-FLOW-002,F324-BR-001;F324-BR-002,F324-DATA-001;F324-DATA-002,F324-VAL-001;F324-VAL-002,F324-CALC-001,F324-UX-001;F324-UX-002;F324-UX-003,F324-SEC-001;F324-SEC-002,F324-INT-001;F324-INT-002,F324-API-001;F324-API-002,F324-E2E-001;F324-E2E-002,F324-UAT-001;F324-UAT-002,APPROVED,TO_BE_FROZEN_FROM_DOSSIER,BLOCKED_UNTIL_PROGRAM_GATE_PASS,8,APPROVED,F324-PFC-01;F324-PFC-02;F324-PFC-03;F324-PFC-04;F324-PFC-05;F324-PFC-06;F324-PFC-07;F324-PFC-08;F324-PFC-09;F324-PFC-10,F324-STM-01;F324-STM-02;F324-STM-03;F324-STM-04;F324-STM-05
F325,Disposition,Quality,docs\03-modules\quality\features\F325-disposition.md,F325-CAP-001;F325-CAP-002;F325-CAP-003,F325-FLOW-001;F325-FLOW-002,F325-BR-001;F325-BR-002,F325-DATA-001;F325-DATA-002,F325-VAL-001;F325-VAL-002,F325-CALC-001,F325-UX-001;F325-UX-002;F325-UX-003,F325-SEC-001;F325-SEC-002,F325-INT-001;F325-INT-002,F325-API-001;F325-API-002,F325-E2E-001;F325-E2E-002,F325-UAT-001;F325-UAT-002,APPROVED,TO_BE_FROZEN_FROM_DOSSIER,BLOCKED_UNTIL_PROGRAM_GATE_PASS,8,APPROVED,F325-PFC-01;F325-PFC-02;F325-PFC-03;F325-PFC-04;F325-PFC-05;F325-PFC-06;F325-PFC-07;F325-PFC-08;F325-PFC-09;F325-PFC-10,F325-STM-01;F325-STM-02;F325-STM-03;F325-STM-04;F325-STM-05
F326,Rework,Quality,docs\03-modules\quality\features\F326-rework.md,F326-CAP-001;F326-CAP-002;F326-CAP-003,F326-FLOW-001;F326-FLOW-002,F326-BR-001;F326-BR-002,F326-DATA-001;F326-DATA-002,F326-VAL-001;F326-VAL-002,F326-CALC-001,F326-UX-001;F326-UX-002;F326-UX-003,F326-SEC-001;F326-SEC-002,F326-INT-001;F326-INT-002,F326-API-001;F326-API-002,F326-E2E-001;F326-E2E-002,F326-UAT-001;F326-UAT-002,APPROVED,TO_BE_FROZEN_FROM_DOSSIER,BLOCKED_UNTIL_PROGRAM_GATE_PASS,8,APPROVED,F326-PFC-01;F326-PFC-02;F326-PFC-03;F326-PFC-04;F326-PFC-05;F326-PFC-06;F326-PFC-07;F326-PFC-08;F326-PFC-09;F326-PFC-10,F326-STM-01;F326-STM-02;F326-STM-03;F326-STM-04;F326-STM-05
F327,Scrap,Quality,docs\03-modules\quality\features\F327-scrap.md,F327-CAP-001;F327-CAP-002;F327-CAP-003,F327-FLOW-001;F327-FLOW-002,F327-BR-001;F327-BR-002,F327-DATA-001;F327-DATA-002,F327-VAL-001;F327-VAL-002,F327-CALC-001,F327-UX-001;F327-UX-002;F327-UX-003,F327-SEC-001;F327-SEC-002,F327-INT-001;F327-INT-002,F327-API-001;F327-API-002,F327-E2E-001;F327-E2E-002,F327-UAT-001;F327-UAT-002,APPROVED,TO_BE_FROZEN_FROM_DOSSIER,BLOCKED_UNTIL_PROGRAM_GATE_PASS,8,APPROVED,F327-PFC-01;F327-PFC-02;F327-PFC-03;F327-PFC-04;F327-PFC-05;F327-PFC-06;F327-PFC-07;F327-PFC-08;F327-PFC-09;F327-PFC-10,F327-STM-01;F327-STM-02;F327-STM-03;F327-STM-04;F327-STM-05
F328,Return to supplier,Quality,docs\03-modules\quality\features\F328-return-to-supplier.md,F328-CAP-001;F328-CAP-002;F328-CAP-003,F328-FLOW-001;F328-FLOW-002,F328-BR-001;F328-BR-002,F328-DATA-001;F328-DATA-002,F328-VAL-001;F328-VAL-002,F328-CALC-001,F328-UX-001;F328-UX-002;F328-UX-003,F328-SEC-001;F328-SEC-002,F328-INT-001;F328-INT-002,F328-API-001;F328-API-002,F328-E2E-001;F328-E2E-002,F328-UAT-001;F328-UAT-002,APPROVED,TO_BE_FROZEN_FROM_DOSSIER,BLOCKED_UNTIL_PROGRAM_GATE_PASS,8,APPROVED,F328-PFC-01;F328-PFC-02;F328-PFC-03;F328-PFC-04;F328-PFC-05;F328-PFC-06;F328-PFC-07;F328-PFC-08;F328-PFC-09;F328-PFC-10,F328-STM-01;F328-STM-02;F328-STM-03;F328-STM-04;F328-STM-05
F329,Use-as-is approval,Quality,docs\03-modules\quality\features\F329-use-as-is-approval.md,F329-CAP-001;F329-CAP-002;F329-CAP-003,F329-FLOW-001;F329-FLOW-002,F329-BR-001;F329-BR-002,F329-DATA-001;F329-DATA-002,F329-VAL-001;F329-VAL-002,F329-CALC-001,F329-UX-001;F329-UX-002;F329-UX-003,F329-SEC-001;F329-SEC-002,F329-INT-001;F329-INT-002,F329-API-001;F329-API-002,F329-E2E-001;F329-E2E-002,F329-UAT-001;F329-UAT-002,APPROVED,TO_BE_FROZEN_FROM_DOSSIER,BLOCKED_UNTIL_PROGRAM_GATE_PASS,8,APPROVED,F329-PFC-01;F329-PFC-02;F329-PFC-03;F329-PFC-04;F329-PFC-05;F329-PFC-06;F329-PFC-07;F329-PFC-08;F329-PFC-09;F329-PFC-10,F329-STM-01;F329-STM-02;F329-STM-03;F329-STM-04;F329-STM-05
F330,Root-cause analysis,Quality,docs\03-modules\quality\features\F330-root-cause-analysis.md,F330-CAP-001;F330-CAP-002;F330-CAP-003,F330-FLOW-001;F330-FLOW-002,F330-BR-001;F330-BR-002,F330-DATA-001;F330-DATA-002,F330-VAL-001;F330-VAL-002,F330-CALC-001,F330-UX-001;F330-UX-002;F330-UX-003,F330-SEC-001;F330-SEC-002,F330-INT-001;F330-INT-002,F330-API-001;F330-API-002,F330-E2E-001;F330-E2E-002,F330-UAT-001;F330-UAT-002,APPROVED,TO_BE_FROZEN_FROM_DOSSIER,BLOCKED_UNTIL_PROGRAM_GATE_PASS,8,APPROVED,F330-PFC-01;F330-PFC-02;F330-PFC-03;F330-PFC-04;F330-PFC-05;F330-PFC-06;F330-PFC-07;F330-PFC-08;F330-PFC-09;F330-PFC-10,F330-STM-01;F330-STM-02;F330-STM-03;F330-STM-04;F330-STM-05
F331,CAPA,Quality,docs\03-modules\quality\features\F331-capa.md,F331-CAP-001;F331-CAP-002;F331-CAP-003,F331-FLOW-001;F331-FLOW-002,F331-BR-001;F331-BR-002,F331-DATA-001;F331-DATA-002,F331-VAL-001;F331-VAL-002,F331-CALC-001,F331-UX-001;F331-UX-002;F331-UX-003,F331-SEC-001;F331-SEC-002,F331-INT-001;F331-INT-002,F331-API-001;F331-API-002,F331-E2E-001;F331-E2E-002,F331-UAT-001;F331-UAT-002,APPROVED,TO_BE_FROZEN_FROM_DOSSIER,BLOCKED_UNTIL_PROGRAM_GATE_PASS,8,APPROVED,F331-PFC-01;F331-PFC-02;F331-PFC-03;F331-PFC-04;F331-PFC-05;F331-PFC-06;F331-PFC-07;F331-PFC-08;F331-PFC-09;F331-PFC-10,F331-STM-01;F331-STM-02;F331-STM-03;F331-STM-04;F331-STM-05
F332,Corrective actions,Quality,docs\03-modules\quality\features\F332-corrective-actions.md,F332-CAP-001;F332-CAP-002;F332-CAP-003,F332-FLOW-001;F332-FLOW-002,F332-BR-001;F332-BR-002,F332-DATA-001;F332-DATA-002,F332-VAL-001;F332-VAL-002,F332-CALC-001,F332-UX-001;F332-UX-002;F332-UX-003,F332-SEC-001;F332-SEC-002,F332-INT-001;F332-INT-002,F332-API-001;F332-API-002,F332-E2E-001;F332-E2E-002,F332-UAT-001;F332-UAT-002,APPROVED,TO_BE_FROZEN_FROM_DOSSIER,BLOCKED_UNTIL_PROGRAM_GATE_PASS,8,APPROVED,F332-PFC-01;F332-PFC-02;F332-PFC-03;F332-PFC-04;F332-PFC-05;F332-PFC-06;F332-PFC-07;F332-PFC-08;F332-PFC-09;F332-PFC-10,F332-STM-01;F332-STM-02;F332-STM-03;F332-STM-04;F332-STM-05
F333,Preventive actions,Quality,docs\03-modules\quality\features\F333-preventive-actions.md,F333-CAP-001;F333-CAP-002;F333-CAP-003,F333-FLOW-001;F333-FLOW-002,F333-BR-001;F333-BR-002,F333-DATA-001;F333-DATA-002,F333-VAL-001;F333-VAL-002,F333-CALC-001,F333-UX-001;F333-UX-002;F333-UX-003,F333-SEC-001;F333-SEC-002,F333-INT-001;F333-INT-002,F333-API-001;F333-API-002,F333-E2E-001;F333-E2E-002,F333-UAT-001;F333-UAT-002,APPROVED,TO_BE_FROZEN_FROM_DOSSIER,BLOCKED_UNTIL_PROGRAM_GATE_PASS,8,APPROVED,F333-PFC-01;F333-PFC-02;F333-PFC-03;F333-PFC-04;F333-PFC-05;F333-PFC-06;F333-PFC-07;F333-PFC-08;F333-PFC-09;F333-PFC-10,F333-STM-01;F333-STM-02;F333-STM-03;F333-STM-04;F333-STM-05
F334,Supplier quality,Quality,docs\03-modules\quality\features\F334-supplier-quality.md,F334-CAP-001;F334-CAP-002;F334-CAP-003,F334-FLOW-001;F334-FLOW-002,F334-BR-001;F334-BR-002,F334-DATA-001;F334-DATA-002,F334-VAL-001;F334-VAL-002,F334-CALC-001,F334-UX-001;F334-UX-002;F334-UX-003,F334-SEC-001;F334-SEC-002,F334-INT-001;F334-INT-002,F334-API-001;F334-API-002,F334-E2E-001;F334-E2E-002,F334-UAT-001;F334-UAT-002,APPROVED,TO_BE_FROZEN_FROM_DOSSIER,BLOCKED_UNTIL_PROGRAM_GATE_PASS,8,APPROVED,F334-PFC-01;F334-PFC-02;F334-PFC-03;F334-PFC-04;F334-PFC-05;F334-PFC-06;F334-PFC-07;F334-PFC-08;F334-PFC-09;F334-PFC-10,F334-STM-01;F334-STM-02;F334-STM-03;F334-STM-04;F334-STM-05
F335,Customer quality complaints,Quality,docs\03-modules\quality\features\F335-customer-quality-complaints.md,F335-CAP-001;F335-CAP-002;F335-CAP-003,F335-FLOW-001;F335-FLOW-002,F335-BR-001;F335-BR-002,F335-DATA-001;F335-DATA-002,F335-VAL-001;F335-VAL-002,F335-CALC-001,F335-UX-001;F335-UX-002;F335-UX-003,F335-SEC-001;F335-SEC-002,F335-INT-001;F335-INT-002,F335-API-001;F335-API-002,F335-E2E-001;F335-E2E-002,F335-UAT-001;F335-UAT-002,APPROVED,TO_BE_FROZEN_FROM_DOSSIER,BLOCKED_UNTIL_PROGRAM_GATE_PASS,8,APPROVED,F335-PFC-01;F335-PFC-02;F335-PFC-03;F335-PFC-04;F335-PFC-05;F335-PFC-06;F335-PFC-07;F335-PFC-08;F335-PFC-09;F335-PFC-10,F335-STM-01;F335-STM-02;F335-STM-03;F335-STM-04;F335-STM-05
