semantic_id,feature_id,module,feature_name,semantic_family,axis,title,normative_scope,classification,mandatory,owner_feature_id,shared_platform_dependencies,cross_module_context,acceptance_condition,status,reviewed_on
F216-SEM-05,F216,Projects,Cost tracking,calculation,UX,"Cost tracking — Explanation, preview, variance and correction experience","Show inputs, derivation, preview, warnings, variance/explanation, recalculation/correction and accessible output.",B_EXISTING_FID_SUBCAPABILITY,YES,F216,SP008;SP009;SP012;SP014;SP015;SP016;SP017;SP019;SP024;SP030;SP031;SP033;SP034,Sales;Procurement;Stock / Inventory;HR & Payroll;Accounting / Finance;Assets,Feature dossier and implementation manifest must address this semantic scope with requirement/test evidence; absence blocks FEATURE_READY.,FROZEN,2026-08-31
F216-SEM-06,F216,Projects,Cost tracking,calculation,INT,Cost tracking — Ledger/stock/payroll/project downstream consequence,"Define authoritative handoff, posting date, idempotency, source reference and reconciliation to downstream truth.",B_EXISTING_FID_SUBCAPABILITY,YES,F216,SP008;SP009;SP012;SP014;SP015;SP016;SP017;SP019;SP024;SP030;SP031;SP033;SP034,Sales;Procurement;Stock / Inventory;HR & Payroll;Accounting / Finance;Assets,Feature dossier and implementation manifest must address this semantic scope with requirement/test evidence; absence blocks FEATURE_READY.,FROZEN,2026-08-31
F216-SEM-07,F216,Projects,Cost tracking,calculation,EXC,"Cost tracking — Backdating, stale inputs, retroactivity and reversal","Handle changed rates, locked periods, retroactive changes, duplicate runs, partial failure and controlled reversal.",B_EXISTING_FID_SUBCAPABILITY,YES,F216,SP008;SP009;SP012;SP014;SP015;SP016;SP017;SP019;SP024;SP030;SP031;SP033;SP034,Sales;Procurement;Stock / Inventory;HR & Payroll;Accounting / Finance;Assets,Feature dossier and implementation manifest must address this semantic scope with requirement/test evidence; absence blocks FEATURE_READY.,FROZEN,2026-08-31
F216-SEM-08,F216,Projects,Cost tracking,calculation,VER,"Cost tracking — Golden, property, reconciliation and regression tests","Require formula goldens, boundary/property tests, precision/serialization tests, reconciliation, E2E and UAT.",B_EXISTING_FID_SUBCAPABILITY,YES,F216,SP008;SP009;SP012;SP014;SP015;SP016;SP017;SP019;SP024;SP030;SP031;SP033;SP034,Sales;Procurement;Stock / Inventory;HR & Payroll;Accounting / Finance;Assets,Feature dossier and implementation manifest must address this semantic scope with requirement/test evidence; absence blocks FEATURE_READY.,FROZEN,2026-08-31
F217-SEM-01,F217,Projects,Revenue tracking,calculation,CORE,Revenue tracking — Authoritative calculation scope and triggering lifecycle,"Define when calculation runs, authoritative owner, provisional/final states and whether recalculation is permitted.",B_EXISTING_FID_SUBCAPABILITY,YES,F217,SP008;SP009;SP012;SP014;SP015;SP016;SP017;SP019;SP024;SP030;SP031;SP033;SP034,Sales;Procurement;Stock / Inventory;HR & Payroll;Accounting / Finance;Assets,Feature dossier and implementation manifest must address this semantic scope with requirement/test evidence; absence blocks FEATURE_READY.,FROZEN,2026-08-31
F217-SEM-02,F217,Projects,Revenue tracking,calculation,DATA,"Revenue tracking — Inputs, bases, dimensions and effective-dated parameters","Freeze source inputs, rates/bases, currencies/UOMs, effective dates, source snapshots and lineage.",B_EXISTING_FID_SUBCAPABILITY,YES,F217,SP008;SP009;SP012;SP014;SP015;SP016;SP017;SP019;SP024;SP030;SP031;SP033;SP034,Sales;Procurement;Stock / Inventory;HR & Payroll;Accounting / Finance;Assets,Feature dossier and implementation manifest must address this semantic scope with requirement/test evidence; absence blocks FEATURE_READY.,FROZEN,2026-08-31
F217-SEM-03,F217,Projects,Revenue tracking,calculation,RULE,"Revenue tracking — Formula, precision, rounding and precedence","Specify deterministic formulas, precision/scale, rounding order, thresholds, caps/floors and configuration precedence.",B_EXISTING_FID_SUBCAPABILITY,YES,F217,SP008;SP009;SP012;SP014;SP015;SP016;SP017;SP019;SP024;SP030;SP031;SP033;SP034,Sales;Procurement;Stock / Inventory;HR & Payroll;Accounting / Finance;Assets,Feature dossier and implementation manifest must address this semantic scope with requirement/test evidence; absence blocks FEATURE_READY.,FROZEN,2026-08-31
F217-SEM-04,F217,Projects,Revenue tracking,calculation,SEC,Revenue tracking — Rate/base visibility and calculation authority,"Define who may configure inputs, run/recalculate, approve/finalize and view sensitive results.",B_EXISTING_FID_SUBCAPABILITY,YES,F217,SP008;SP009;SP012;SP014;SP015;SP016;SP017;SP019;SP024;SP030;SP031;SP033;SP034,Sales;Procurement;Stock / Inventory;HR & Payroll;Accounting / Finance;Assets,Feature dossier and implementation manifest must address this semantic scope with requirement/test evidence; absence blocks FEATURE_READY.,FROZEN,2026-08-31
F217-SEM-05,F217,Projects,Revenue tracking,calculation,UX,"Revenue tracking — Explanation, preview, variance and correction experience","Show inputs, derivation, preview, warnings, variance/explanation, recalculation/correction and accessible output.",B_EXISTING_FID_SUBCAPABILITY,YES,F217,SP008;SP009;SP012;SP014;SP015;SP016;SP017;SP019;SP024;SP030;SP031;SP033;SP034,Sales;Procurement;Stock / Inventory;HR & Payroll;Accounting / Finance;Assets,Feature dossier and implementation manifest must address this semantic scope with requirement/test evidence; absence blocks FEATURE_READY.,FROZEN,2026-08-31
F217-SEM-06,F217,Projects,Revenue tracking,calculation,INT,Revenue tracking — Ledger/stock/payroll/project downstream consequence,"Define authoritative handoff, posting date, idempotency, source reference and reconciliation to downstream truth.",B_EXISTING_FID_SUBCAPABILITY,YES,F217,SP008;SP009;SP012;SP014;SP015;SP016;SP017;SP019;SP024;SP030;SP031;SP033;SP034,Sales;Procurement;Stock / Inventory;HR & Payroll;Accounting / Finance;Assets,Feature dossier and implementation manifest must address this semantic scope with requirement/test evidence; absence blocks FEATURE_READY.,FROZEN,2026-08-31
F217-SEM-07,F217,Projects,Revenue tracking,calculation,EXC,"Revenue tracking — Backdating, stale inputs, retroactivity and reversal","Handle changed rates, locked periods, retroactive changes, duplicate runs, partial failure and controlled reversal.",B_EXISTING_FID_SUBCAPABILITY,YES,F217,SP008;SP009;SP012;SP014;SP015;SP016;SP017;SP019;SP024;SP030;SP031;SP033;SP034,Sales;Procurement;Stock / Inventory;HR & Payroll;Accounting / Finance;Assets,Feature dossier and implementation manifest must address this semantic scope with requirement/test evidence; absence blocks FEATURE_READY.,FROZEN,2026-08-31
F217-SEM-08,F217,Projects,Revenue tracking,calculation,VER,"Revenue tracking — Golden, property, reconciliation and regression tests","Require formula goldens, boundary/property tests, precision/serialization tests, reconciliation, E2E and UAT.",B_EXISTING_FID_SUBCAPABILITY,YES,F217,SP008;SP009;SP012;SP014;SP015;SP016;SP017;SP019;SP024;SP030;SP031;SP033;SP034,Sales;Procurement;Stock / Inventory;HR & Payroll;Accounting / Finance;Assets,Feature dossier and implementation manifest must address this semantic scope with requirement/test evidence; absence blocks FEATURE_READY.,FROZEN,2026-08-31
F218-SEM-01,F218,Projects,Fixed-price billing,project,CORE,Fixed-price billing — Project planning/execution/financial lifecycle,"Define planned/active/on-hold/completed/closed/reopened semantics and baseline/change control where applicable. Precedence, stacking, effective dates, eligibility, rounding and historical price snapshot semantics must be explicit.",B_EXISTING_FID_SUBCAPABILITY,YES,F218,SP008;SP009;SP012;SP014;SP015;SP016;SP017;SP019;SP024;SP030;SP031;SP033;SP034,Sales;Procurement;Stock / Inventory;HR & Payroll;Accounting / Finance;Assets,Feature dossier and implementation manifest must address this semantic scope with requirement/test evidence; absence blocks FEATURE_READY.,FROZEN,2026-08-31
F218-SEM-02,F218,Projects,Fixed-price billing,project,DATA,Fixed-price billing — WBS/task/resource/time/cost/revenue linkage,"Freeze hierarchy, dependencies, milestones, assignments, time/expense/material/procurement/budget/billing and history.",B_EXISTING_FID_SUBCAPABILITY,YES,F218,SP008;SP009;SP012;SP014;SP015;SP016;SP017;SP019;SP024;SP030;SP031;SP033;SP034,Sales;Procurement;Stock / Inventory;HR & Payroll;Accounting / Finance;Assets,Feature dossier and implementation manifest must address this semantic scope with requirement/test evidence; absence blocks FEATURE_READY.,FROZEN,2026-08-31
F218-SEM-03,F218,Projects,Fixed-price billing,project,RULE,Fixed-price billing — Schedule/resource/budget/progress/billing rules,"Define dependency cycles, capacity, progress rollups, budget revisions, billing eligibility and profitability formulas. Precedence, stacking, effective dates, eligibility, rounding and historical price snapshot semantics must be explicit.",B_EXISTING_FID_SUBCAPABILITY,YES,F218,SP008;SP009;SP012;SP014;SP015;SP016;SP017;SP019;SP024;SP030;SP031;SP033;SP034,Sales;Procurement;Stock / Inventory;HR & Payroll;Accounting / Finance;Assets,Feature dossier and implementation manifest must address this semantic scope with requirement/test evidence; absence blocks FEATURE_READY.,FROZEN,2026-08-31
F218-SEM-04,F218,Projects,Fixed-price billing,project,SEC,Fixed-price billing — Project/team/financial authority and SoD,"Enforce project/team/customer scope, time approval, budget/billing authority and restricted margin/cost visibility.",B_EXISTING_FID_SUBCAPABILITY,YES,F218,SP008;SP009;SP012;SP014;SP015;SP016;SP017;SP019;SP024;SP030;SP031;SP033;SP034,Sales;Procurement;Stock / Inventory;HR & Payroll;Accounting / Finance;Assets,Feature dossier and implementation manifest must address this semantic scope with requirement/test evidence; absence blocks FEATURE_READY.,FROZEN,2026-08-31
F218-SEM-05,F218,Projects,Fixed-price billing,project,UX,Fixed-price billing — Plan/board/Gantt/calendar/team/financial workspace,"Provide desktop planning, task boards, Gantt/calendar, mobile assigned work/time/expense/approval and accessibility.",B_EXISTING_FID_SUBCAPABILITY,YES,F218,SP008;SP009;SP012;SP014;SP015;SP016;SP017;SP019;SP024;SP030;SP031;SP033;SP034,Sales;Procurement;Stock / Inventory;HR & Payroll;Accounting / Finance;Assets,Feature dossier and implementation manifest must address this semantic scope with requirement/test evidence; absence blocks FEATURE_READY.,FROZEN,2026-08-31
F218-SEM-06,F218,Projects,Fixed-price billing,project,INT,Fixed-price billing — Sales/procurement/stock/hr/accounting/assets contracts,"Use public contracts for initiation, commitments, materials, resource time, invoices, assets and profitability reconciliation. Precedence, stacking, effective dates, eligibility, rounding and historical price snapshot semantics must be explicit.",B_EXISTING_FID_SUBCAPABILITY,YES,F218,SP008;SP009;SP012;SP014;SP015;SP016;SP017;SP019;SP024;SP030;SP031;SP033;SP034,Sales;Procurement;Stock / Inventory;HR & Payroll;Accounting / Finance;Assets,Feature dossier and implementation manifest must address this semantic scope with requirement/test evidence; absence blocks FEATURE_READY.,FROZEN,2026-08-31
F218-SEM-07,F218,Projects,Fixed-price billing,project,EXC,"Fixed-price billing — Dependency cycle, stale baseline, overrun, retro time and close/reopen recovery","Handle concurrent planning, failed procurement/billing, retro actuals, partial close and controlled reopen. Precedence, stacking, effective dates, eligibility, rounding and historical price snapshot semantics must be explicit.",B_EXISTING_FID_SUBCAPABILITY,YES,F218,SP008;SP009;SP012;SP014;SP015;SP016;SP017;SP019;SP024;SP030;SP031;SP033;SP034,Sales;Procurement;Stock / Inventory;HR & Payroll;Accounting / Finance;Assets,Feature dossier and implementation manifest must address this semantic scope with requirement/test evidence; absence blocks FEATURE_READY.,FROZEN,2026-08-31
F218-SEM-08,F218,Projects,Fixed-price billing,project,VER,Fixed-price billing — Graph/budget/profitability/reconciliation verification,"Require cycle tests, financial invariants, integration journeys, role-negative E2E and UAT.",B_EXISTING_FID_SUBCAPABILITY,YES,F218,SP008;SP009;SP012;SP014;SP015;SP016;SP017;SP019;SP024;SP030;SP031;SP033;SP034,Sales;Procurement;Stock / Inventory;HR & Payroll;Accounting / Finance;Assets,Feature dossier and implementation manifest must address this semantic scope with requirement/test evidence; absence blocks FEATURE_READY.,FROZEN,2026-08-31
F219-SEM-01,F219,Projects,Time-and-material billing,project,CORE,Time-and-material billing — Project planning/execution/financial lifecycle,Define planned/active/on-hold/completed/closed/reopened semantics and baseline/change control where applicable.,B_EXISTING_FID_SUBCAPABILITY,YES,F219,SP008;SP009;SP012;SP014;SP015;SP016;SP017;SP019;SP024;SP030;SP031;SP033;SP034,Sales;Procurement;Stock / Inventory;HR & Payroll;Accounting / Finance;Assets,Feature dossier and implementation manifest must address this semantic scope with requirement/test evidence; absence blocks FEATURE_READY.,FROZEN,2026-08-31
F219-SEM-02,F219,Projects,Time-and-material billing,project,DATA,Time-and-material billing — WBS/task/resource/time/cost/revenue linkage,"Freeze hierarchy, dependencies, milestones, assignments, time/expense/material/procurement/budget/billing and history.",B_EXISTING_FID_SUBCAPABILITY,YES,F219,SP008;SP009;SP012;SP014;SP015;SP016;SP017;SP019;SP024;SP030;SP031;SP033;SP034,Sales;Procurement;Stock / Inventory;HR & Payroll;Accounting / Finance;Assets,Feature dossier and implementation manifest must address this semantic scope with requirement/test evidence; absence blocks FEATURE_READY.,FROZEN,2026-08-31
F219-SEM-03,F219,Projects,Time-and-material billing,project,RULE,Time-and-material billing — Schedule/resource/budget/progress/billing rules,"Define dependency cycles, capacity, progress rollups, budget revisions, billing eligibility and profitability formulas.",B_EXISTING_FID_SUBCAPABILITY,YES,F219,SP008;SP009;SP012;SP014;SP015;SP016;SP017;SP019;SP024;SP030;SP031;SP033;SP034,Sales;Procurement;Stock / Inventory;HR & Payroll;Accounting / Finance;Assets,Feature dossier and implementation manifest must address this semantic scope with requirement/test evidence; absence blocks FEATURE_READY.,FROZEN,2026-08-31
F219-SEM-04,F219,Projects,Time-and-material billing,project,SEC,Time-and-material billing — Project/team/financial authority and SoD,"Enforce project/team/customer scope, time approval, budget/billing authority and restricted margin/cost visibility.",B_EXISTING_FID_SUBCAPABILITY,YES,F219,SP008;SP009;SP012;SP014;SP015;SP016;SP017;SP019;SP024;SP030;SP031;SP033;SP034,Sales;Procurement;Stock / Inventory;HR & Payroll;Accounting / Finance;Assets,Feature dossier and implementation manifest must address this semantic scope with requirement/test evidence; absence blocks FEATURE_READY.,FROZEN,2026-08-31
