feature_id,feature_name,module,review_status,semantic_family,required_flow_count,flow_ids,state_transition_count,transition_ids,happy_path,alternate_path,permission_failure,validation_failure,concurrency_conflict,retry_idempotency,reversal_recovery,downstream_failure,reconciliation_closure,review_decision,reviewed_on
F309,Inspection specifications,Quality,APPROVED,quality,10,F309-PFC-01;F309-PFC-02;F309-PFC-03;F309-PFC-04;F309-PFC-05;F309-PFC-06;F309-PFC-07;F309-PFC-08;F309-PFC-09;F309-PFC-10,5,F309-STM-01;F309-STM-02;F309-STM-03;F309-STM-04;F309-STM-05,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FLOW_AND_STATE_MACHINE_COMPLETE_FOR_IMPLEMENTATION_PLANNING,2026-08-31
F310,Quality plans,Quality,APPROVED,master_config,10,F310-PFC-01;F310-PFC-02;F310-PFC-03;F310-PFC-04;F310-PFC-05;F310-PFC-06;F310-PFC-07;F310-PFC-08;F310-PFC-09;F310-PFC-10,5,F310-STM-01;F310-STM-02;F310-STM-03;F310-STM-04;F310-STM-05,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FLOW_AND_STATE_MACHINE_COMPLETE_FOR_IMPLEMENTATION_PLANNING,2026-08-31
F311,Quality control points,Quality,APPROVED,operational,10,F311-PFC-01;F311-PFC-02;F311-PFC-03;F311-PFC-04;F311-PFC-05;F311-PFC-06;F311-PFC-07;F311-PFC-08;F311-PFC-09;F311-PFC-10,5,F311-STM-01;F311-STM-02;F311-STM-03;F311-STM-04;F311-STM-05,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FLOW_AND_STATE_MACHINE_COMPLETE_FOR_IMPLEMENTATION_PLANNING,2026-08-31
F312,Incoming inspection,Quality,APPROVED,quality,10,F312-PFC-01;F312-PFC-02;F312-PFC-03;F312-PFC-04;F312-PFC-05;F312-PFC-06;F312-PFC-07;F312-PFC-08;F312-PFC-09;F312-PFC-10,5,F312-STM-01;F312-STM-02;F312-STM-03;F312-STM-04;F312-STM-05,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FLOW_AND_STATE_MACHINE_COMPLETE_FOR_IMPLEMENTATION_PLANNING,2026-08-31
F313,In-process inspection,Quality,APPROVED,quality,10,F313-PFC-01;F313-PFC-02;F313-PFC-03;F313-PFC-04;F313-PFC-05;F313-PFC-06;F313-PFC-07;F313-PFC-08;F313-PFC-09;F313-PFC-10,5,F313-STM-01;F313-STM-02;F313-STM-03;F313-STM-04;F313-STM-05,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FLOW_AND_STATE_MACHINE_COMPLETE_FOR_IMPLEMENTATION_PLANNING,2026-08-31
F314,Final inspection,Quality,APPROVED,quality,10,F314-PFC-01;F314-PFC-02;F314-PFC-03;F314-PFC-04;F314-PFC-05;F314-PFC-06;F314-PFC-07;F314-PFC-08;F314-PFC-09;F314-PFC-10,5,F314-STM-01;F314-STM-02;F314-STM-03;F314-STM-04;F314-STM-05,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FLOW_AND_STATE_MACHINE_COMPLETE_FOR_IMPLEMENTATION_PLANNING,2026-08-31
F315,Sampling plans,Quality,APPROVED,quality,10,F315-PFC-01;F315-PFC-02;F315-PFC-03;F315-PFC-04;F315-PFC-05;F315-PFC-06;F315-PFC-07;F315-PFC-08;F315-PFC-09;F315-PFC-10,5,F315-STM-01;F315-STM-02;F315-STM-03;F315-STM-04;F315-STM-05,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FLOW_AND_STATE_MACHINE_COMPLETE_FOR_IMPLEMENTATION_PLANNING,2026-08-31
F316,Measurement checks,Quality,APPROVED,quality,10,F316-PFC-01;F316-PFC-02;F316-PFC-03;F316-PFC-04;F316-PFC-05;F316-PFC-06;F316-PFC-07;F316-PFC-08;F316-PFC-09;F316-PFC-10,5,F316-STM-01;F316-STM-02;F316-STM-03;F316-STM-04;F316-STM-05,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FLOW_AND_STATE_MACHINE_COMPLETE_FOR_IMPLEMENTATION_PLANNING,2026-08-31
F317,Pass / fail checks,Quality,APPROVED,operational,10,F317-PFC-01;F317-PFC-02;F317-PFC-03;F317-PFC-04;F317-PFC-05;F317-PFC-06;F317-PFC-07;F317-PFC-08;F317-PFC-09;F317-PFC-10,5,F317-STM-01;F317-STM-02;F317-STM-03;F317-STM-04;F317-STM-05,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FLOW_AND_STATE_MACHINE_COMPLETE_FOR_IMPLEMENTATION_PLANNING,2026-08-31
F318,Tolerances,Quality,APPROVED,quality,10,F318-PFC-01;F318-PFC-02;F318-PFC-03;F318-PFC-04;F318-PFC-05;F318-PFC-06;F318-PFC-07;F318-PFC-08;F318-PFC-09;F318-PFC-10,5,F318-STM-01;F318-STM-02;F318-STM-03;F318-STM-04;F318-STM-05,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FLOW_AND_STATE_MACHINE_COMPLETE_FOR_IMPLEMENTATION_PLANNING,2026-08-31
F319,Inspection results,Quality,APPROVED,quality,10,F319-PFC-01;F319-PFC-02;F319-PFC-03;F319-PFC-04;F319-PFC-05;F319-PFC-06;F319-PFC-07;F319-PFC-08;F319-PFC-09;F319-PFC-10,5,F319-STM-01;F319-STM-02;F319-STM-03;F319-STM-04;F319-STM-05,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FLOW_AND_STATE_MACHINE_COMPLETE_FOR_IMPLEMENTATION_PLANNING,2026-08-31
F320,Defect recording,Quality,APPROVED,quality,10,F320-PFC-01;F320-PFC-02;F320-PFC-03;F320-PFC-04;F320-PFC-05;F320-PFC-06;F320-PFC-07;F320-PFC-08;F320-PFC-09;F320-PFC-10,5,F320-STM-01;F320-STM-02;F320-STM-03;F320-STM-04;F320-STM-05,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FLOW_AND_STATE_MACHINE_COMPLETE_FOR_IMPLEMENTATION_PLANNING,2026-08-31
F321,Non-conformance / NCR,Quality,APPROVED,quality,10,F321-PFC-01;F321-PFC-02;F321-PFC-03;F321-PFC-04;F321-PFC-05;F321-PFC-06;F321-PFC-07;F321-PFC-08;F321-PFC-09;F321-PFC-10,5,F321-STM-01;F321-STM-02;F321-STM-03;F321-STM-04;F321-STM-05,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FLOW_AND_STATE_MACHINE_COMPLETE_FOR_IMPLEMENTATION_PLANNING,2026-08-31
F322,Quality hold,Quality,APPROVED,quality,10,F322-PFC-01;F322-PFC-02;F322-PFC-03;F322-PFC-04;F322-PFC-05;F322-PFC-06;F322-PFC-07;F322-PFC-08;F322-PFC-09;F322-PFC-10,5,F322-STM-01;F322-STM-02;F322-STM-03;F322-STM-04;F322-STM-05,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FLOW_AND_STATE_MACHINE_COMPLETE_FOR_IMPLEMENTATION_PLANNING,2026-08-31
F323,Quality hold must block stock movement,Quality,APPROVED,quality,10,F323-PFC-01;F323-PFC-02;F323-PFC-03;F323-PFC-04;F323-PFC-05;F323-PFC-06;F323-PFC-07;F323-PFC-08;F323-PFC-09;F323-PFC-10,5,F323-STM-01;F323-STM-02;F323-STM-03;F323-STM-04;F323-STM-05,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FLOW_AND_STATE_MACHINE_COMPLETE_FOR_IMPLEMENTATION_PLANNING,2026-08-31
F324,Hold release,Quality,APPROVED,decision,10,F324-PFC-01;F324-PFC-02;F324-PFC-03;F324-PFC-04;F324-PFC-05;F324-PFC-06;F324-PFC-07;F324-PFC-08;F324-PFC-09;F324-PFC-10,5,F324-STM-01;F324-STM-02;F324-STM-03;F324-STM-04;F324-STM-05,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FLOW_AND_STATE_MACHINE_COMPLETE_FOR_IMPLEMENTATION_PLANNING,2026-08-31
F325,Disposition,Quality,APPROVED,decision,10,F325-PFC-01;F325-PFC-02;F325-PFC-03;F325-PFC-04;F325-PFC-05;F325-PFC-06;F325-PFC-07;F325-PFC-08;F325-PFC-09;F325-PFC-10,5,F325-STM-01;F325-STM-02;F325-STM-03;F325-STM-04;F325-STM-05,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FLOW_AND_STATE_MACHINE_COMPLETE_FOR_IMPLEMENTATION_PLANNING,2026-08-31
F326,Rework,Quality,APPROVED,operational,10,F326-PFC-01;F326-PFC-02;F326-PFC-03;F326-PFC-04;F326-PFC-05;F326-PFC-06;F326-PFC-07;F326-PFC-08;F326-PFC-09;F326-PFC-10,5,F326-STM-01;F326-STM-02;F326-STM-03;F326-STM-04;F326-STM-05,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FLOW_AND_STATE_MACHINE_COMPLETE_FOR_IMPLEMENTATION_PLANNING,2026-08-31
F327,Scrap,Quality,APPROVED,operational,10,F327-PFC-01;F327-PFC-02;F327-PFC-03;F327-PFC-04;F327-PFC-05;F327-PFC-06;F327-PFC-07;F327-PFC-08;F327-PFC-09;F327-PFC-10,5,F327-STM-01;F327-STM-02;F327-STM-03;F327-STM-04;F327-STM-05,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FLOW_AND_STATE_MACHINE_COMPLETE_FOR_IMPLEMENTATION_PLANNING,2026-08-31
F328,Return to supplier,Quality,APPROVED,operational,10,F328-PFC-01;F328-PFC-02;F328-PFC-03;F328-PFC-04;F328-PFC-05;F328-PFC-06;F328-PFC-07;F328-PFC-08;F328-PFC-09;F328-PFC-10,5,F328-STM-01;F328-STM-02;F328-STM-03;F328-STM-04;F328-STM-05,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FLOW_AND_STATE_MACHINE_COMPLETE_FOR_IMPLEMENTATION_PLANNING,2026-08-31
F329,Use-as-is approval,Quality,APPROVED,decision,10,F329-PFC-01;F329-PFC-02;F329-PFC-03;F329-PFC-04;F329-PFC-05;F329-PFC-06;F329-PFC-07;F329-PFC-08;F329-PFC-09;F329-PFC-10,5,F329-STM-01;F329-STM-02;F329-STM-03;F329-STM-04;F329-STM-05,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FLOW_AND_STATE_MACHINE_COMPLETE_FOR_IMPLEMENTATION_PLANNING,2026-08-31
F330,Root-cause analysis,Quality,APPROVED,analytics,10,F330-PFC-01;F330-PFC-02;F330-PFC-03;F330-PFC-04;F330-PFC-05;F330-PFC-06;F330-PFC-07;F330-PFC-08;F330-PFC-09;F330-PFC-10,5,F330-STM-01;F330-STM-02;F330-STM-03;F330-STM-04;F330-STM-05,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FLOW_AND_STATE_MACHINE_COMPLETE_FOR_IMPLEMENTATION_PLANNING,2026-08-31
F331,CAPA,Quality,APPROVED,quality,10,F331-PFC-01;F331-PFC-02;F331-PFC-03;F331-PFC-04;F331-PFC-05;F331-PFC-06;F331-PFC-07;F331-PFC-08;F331-PFC-09;F331-PFC-10,5,F331-STM-01;F331-STM-02;F331-STM-03;F331-STM-04;F331-STM-05,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FLOW_AND_STATE_MACHINE_COMPLETE_FOR_IMPLEMENTATION_PLANNING,2026-08-31
F332,Corrective actions,Quality,APPROVED,operational,10,F332-PFC-01;F332-PFC-02;F332-PFC-03;F332-PFC-04;F332-PFC-05;F332-PFC-06;F332-PFC-07;F332-PFC-08;F332-PFC-09;F332-PFC-10,5,F332-STM-01;F332-STM-02;F332-STM-03;F332-STM-04;F332-STM-05,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FLOW_AND_STATE_MACHINE_COMPLETE_FOR_IMPLEMENTATION_PLANNING,2026-08-31
F333,Preventive actions,Quality,APPROVED,operational,10,F333-PFC-01;F333-PFC-02;F333-PFC-03;F333-PFC-04;F333-PFC-05;F333-PFC-06;F333-PFC-07;F333-PFC-08;F333-PFC-09;F333-PFC-10,5,F333-STM-01;F333-STM-02;F333-STM-03;F333-STM-04;F333-STM-05,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FLOW_AND_STATE_MACHINE_COMPLETE_FOR_IMPLEMENTATION_PLANNING,2026-08-31
F334,Supplier quality,Quality,APPROVED,operational,10,F334-PFC-01;F334-PFC-02;F334-PFC-03;F334-PFC-04;F334-PFC-05;F334-PFC-06;F334-PFC-07;F334-PFC-08;F334-PFC-09;F334-PFC-10,5,F334-STM-01;F334-STM-02;F334-STM-03;F334-STM-04;F334-STM-05,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FLOW_AND_STATE_MACHINE_COMPLETE_FOR_IMPLEMENTATION_PLANNING,2026-08-31
F335,Customer quality complaints,Quality,APPROVED,operational,10,F335-PFC-01;F335-PFC-02;F335-PFC-03;F335-PFC-04;F335-PFC-05;F335-PFC-06;F335-PFC-07;F335-PFC-08;F335-PFC-09;F335-PFC-10,5,F335-STM-01;F335-STM-02;F335-STM-03;F335-STM-04;F335-STM-05,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FLOW_AND_STATE_MACHINE_COMPLETE_FOR_IMPLEMENTATION_PLANNING,2026-08-31
F336,Calibration,Quality,APPROVED,quality,10,F336-PFC-01;F336-PFC-02;F336-PFC-03;F336-PFC-04;F336-PFC-05;F336-PFC-06;F336-PFC-07;F336-PFC-08;F336-PFC-09;F336-PFC-10,5,F336-STM-01;F336-STM-02;F336-STM-03;F336-STM-04;F336-STM-05,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FLOW_AND_STATE_MACHINE_COMPLETE_FOR_IMPLEMENTATION_PLANNING,2026-08-31
F337,Quality audits,Quality,APPROVED,quality,10,F337-PFC-01;F337-PFC-02;F337-PFC-03;F337-PFC-04;F337-PFC-05;F337-PFC-06;F337-PFC-07;F337-PFC-08;F337-PFC-09;F337-PFC-10,5,F337-STM-01;F337-STM-02;F337-STM-03;F337-STM-04;F337-STM-05,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FLOW_AND_STATE_MACHINE_COMPLETE_FOR_IMPLEMENTATION_PLANNING,2026-08-31
F338,Certificate of Analysis,Quality,APPROVED,analytics,10,F338-PFC-01;F338-PFC-02;F338-PFC-03;F338-PFC-04;F338-PFC-05;F338-PFC-06;F338-PFC-07;F338-PFC-08;F338-PFC-09;F338-PFC-10,5,F338-STM-01;F338-STM-02;F338-STM-03;F338-STM-04;F338-STM-05,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FLOW_AND_STATE_MACHINE_COMPLETE_FOR_IMPLEMENTATION_PLANNING,2026-08-31
F339,Lot / batch traceability,Quality,APPROVED,quality,10,F339-PFC-01;F339-PFC-02;F339-PFC-03;F339-PFC-04;F339-PFC-05;F339-PFC-06;F339-PFC-07;F339-PFC-08;F339-PFC-09;F339-PFC-10,5,F339-STM-01;F339-STM-02;F339-STM-03;F339-STM-04;F339-STM-05,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FLOW_AND_STATE_MACHINE_COMPLETE_FOR_IMPLEMENTATION_PLANNING,2026-08-31
F340,Quality documents,Quality,APPROVED,operational,10,F340-PFC-01;F340-PFC-02;F340-PFC-03;F340-PFC-04;F340-PFC-05;F340-PFC-06;F340-PFC-07;F340-PFC-08;F340-PFC-09;F340-PFC-10,5,F340-STM-01;F340-STM-02;F340-STM-03;F340-STM-04;F340-STM-05,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FLOW_AND_STATE_MACHINE_COMPLETE_FOR_IMPLEMENTATION_PLANNING,2026-08-31
F341,Quality cost reporting,Quality,APPROVED,analytics,10,F341-PFC-01;F341-PFC-02;F341-PFC-03;F341-PFC-04;F341-PFC-05;F341-PFC-06;F341-PFC-07;F341-PFC-08;F341-PFC-09;F341-PFC-10,5,F341-STM-01;F341-STM-02;F341-STM-03;F341-STM-04;F341-STM-05,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FLOW_AND_STATE_MACHINE_COMPLETE_FOR_IMPLEMENTATION_PLANNING,2026-08-31
F342,Quality KPI dashboard,Quality,APPROVED,analytics,10,F342-PFC-01;F342-PFC-02;F342-PFC-03;F342-PFC-04;F342-PFC-05;F342-PFC-06;F342-PFC-07;F342-PFC-08;F342-PFC-09;F342-PFC-10,5,F342-STM-01;F342-STM-02;F342-STM-03;F342-STM-04;F342-STM-05,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FLOW_AND_STATE_MACHINE_COMPLETE_FOR_IMPLEMENTATION_PLANNING,2026-08-31
F343,Tickets and cases,Support / Customer Service,APPROVED,case_management,10,F343-PFC-01;F343-PFC-02;F343-PFC-03;F343-PFC-04;F343-PFC-05;F343-PFC-06;F343-PFC-07;F343-PFC-08;F343-PFC-09;F343-PFC-10,5,F343-STM-01;F343-STM-02;F343-STM-03;F343-STM-04;F343-STM-05,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FLOW_AND_STATE_MACHINE_COMPLETE_FOR_IMPLEMENTATION_PLANNING,2026-08-31
F344,Ticket number,Support / Customer Service,APPROVED,case_management,10,F344-PFC-01;F344-PFC-02;F344-PFC-03;F344-PFC-04;F344-PFC-05;F344-PFC-06;F344-PFC-07;F344-PFC-08;F344-PFC-09;F344-PFC-10,5,F344-STM-01;F344-STM-02;F344-STM-03;F344-STM-04;F344-STM-05,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FLOW_AND_STATE_MACHINE_COMPLETE_FOR_IMPLEMENTATION_PLANNING,2026-08-31
F345,Customer,Support / Customer Service,APPROVED,case_management,10,F345-PFC-01;F345-PFC-02;F345-PFC-03;F345-PFC-04;F345-PFC-05;F345-PFC-06;F345-PFC-07;F345-PFC-08;F345-PFC-09;F345-PFC-10,5,F345-STM-01;F345-STM-02;F345-STM-03;F345-STM-04;F345-STM-05,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FLOW_AND_STATE_MACHINE_COMPLETE_FOR_IMPLEMENTATION_PLANNING,2026-08-31
F346,Contact,Support / Customer Service,APPROVED,case_management,10,F346-PFC-01;F346-PFC-02;F346-PFC-03;F346-PFC-04;F346-PFC-05;F346-PFC-06;F346-PFC-07;F346-PFC-08;F346-PFC-09;F346-PFC-10,5,F346-STM-01;F346-STM-02;F346-STM-03;F346-STM-04;F346-STM-05,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FLOW_AND_STATE_MACHINE_COMPLETE_FOR_IMPLEMENTATION_PLANNING,2026-08-31
F347,Category,Support / Customer Service,APPROVED,case_management,10,F347-PFC-01;F347-PFC-02;F347-PFC-03;F347-PFC-04;F347-PFC-05;F347-PFC-06;F347-PFC-07;F347-PFC-08;F347-PFC-09;F347-PFC-10,5,F347-STM-01;F347-STM-02;F347-STM-03;F347-STM-04;F347-STM-05,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FLOW_AND_STATE_MACHINE_COMPLETE_FOR_IMPLEMENTATION_PLANNING,2026-08-31
F348,Priority,Support / Customer Service,APPROVED,case_management,10,F348-PFC-01;F348-PFC-02;F348-PFC-03;F348-PFC-04;F348-PFC-05;F348-PFC-06;F348-PFC-07;F348-PFC-08;F348-PFC-09;F348-PFC-10,5,F348-STM-01;F348-STM-02;F348-STM-03;F348-STM-04;F348-STM-05,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FLOW_AND_STATE_MACHINE_COMPLETE_FOR_IMPLEMENTATION_PLANNING,2026-08-31
F349,Status,Support / Customer Service,APPROVED,case_management,10,F349-PFC-01;F349-PFC-02;F349-PFC-03;F349-PFC-04;F349-PFC-05;F349-PFC-06;F349-PFC-07;F349-PFC-08;F349-PFC-09;F349-PFC-10,5,F349-STM-01;F349-STM-02;F349-STM-03;F349-STM-04;F349-STM-05,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FLOW_AND_STATE_MACHINE_COMPLETE_FOR_IMPLEMENTATION_PLANNING,2026-08-31
F350,Queues,Support / Customer Service,APPROVED,case_management,10,F350-PFC-01;F350-PFC-02;F350-PFC-03;F350-PFC-04;F350-PFC-05;F350-PFC-06;F350-PFC-07;F350-PFC-08;F350-PFC-09;F350-PFC-10,5,F350-STM-01;F350-STM-02;F350-STM-03;F350-STM-04;F350-STM-05,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FLOW_AND_STATE_MACHINE_COMPLETE_FOR_IMPLEMENTATION_PLANNING,2026-08-31
F351,Agent assignment,Support / Customer Service,APPROVED,decision,10,F351-PFC-01;F351-PFC-02;F351-PFC-03;F351-PFC-04;F351-PFC-05;F351-PFC-06;F351-PFC-07;F351-PFC-08;F351-PFC-09;F351-PFC-10,5,F351-STM-01;F351-STM-02;F351-STM-03;F351-STM-04;F351-STM-05,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FLOW_AND_STATE_MACHINE_COMPLETE_FOR_IMPLEMENTATION_PLANNING,2026-08-31
F352,Automatic routing,Support / Customer Service,APPROVED,decision,10,F352-PFC-01;F352-PFC-02;F352-PFC-03;F352-PFC-04;F352-PFC-05;F352-PFC-06;F352-PFC-07;F352-PFC-08;F352-PFC-09;F352-PFC-10,5,F352-STM-01;F352-STM-02;F352-STM-03;F352-STM-04;F352-STM-05,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FLOW_AND_STATE_MACHINE_COMPLETE_FOR_IMPLEMENTATION_PLANNING,2026-08-31
F353,Email-to-ticket,Support / Customer Service,APPROVED,case_management,10,F353-PFC-01;F353-PFC-02;F353-PFC-03;F353-PFC-04;F353-PFC-05;F353-PFC-06;F353-PFC-07;F353-PFC-08;F353-PFC-09;F353-PFC-10,5,F353-STM-01;F353-STM-02;F353-STM-03;F353-STM-04;F353-STM-05,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FLOW_AND_STATE_MACHINE_COMPLETE_FOR_IMPLEMENTATION_PLANNING,2026-08-31
F354,Web ticket creation,Support / Customer Service,APPROVED,case_management,10,F354-PFC-01;F354-PFC-02;F354-PFC-03;F354-PFC-04;F354-PFC-05;F354-PFC-06;F354-PFC-07;F354-PFC-08;F354-PFC-09;F354-PFC-10,5,F354-STM-01;F354-STM-02;F354-STM-03;F354-STM-04;F354-STM-05,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FLOW_AND_STATE_MACHINE_COMPLETE_FOR_IMPLEMENTATION_PLANNING,2026-08-31
F355,Manual ticket creation,Support / Customer Service,APPROVED,case_management,10,F355-PFC-01;F355-PFC-02;F355-PFC-03;F355-PFC-04;F355-PFC-05;F355-PFC-06;F355-PFC-07;F355-PFC-08;F355-PFC-09;F355-PFC-10,5,F355-STM-01;F355-STM-02;F355-STM-03;F355-STM-04;F355-STM-05,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FLOW_AND_STATE_MACHINE_COMPLETE_FOR_IMPLEMENTATION_PLANNING,2026-08-31
F356,Customer replies,Support / Customer Service,APPROVED,case_management,10,F356-PFC-01;F356-PFC-02;F356-PFC-03;F356-PFC-04;F356-PFC-05;F356-PFC-06;F356-PFC-07;F356-PFC-08;F356-PFC-09;F356-PFC-10,5,F356-STM-01;F356-STM-02;F356-STM-03;F356-STM-04;F356-STM-05,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FLOW_AND_STATE_MACHINE_COMPLETE_FOR_IMPLEMENTATION_PLANNING,2026-08-31
F357,Internal / private notes,Support / Customer Service,APPROVED,case_management,10,F357-PFC-01;F357-PFC-02;F357-PFC-03;F357-PFC-04;F357-PFC-05;F357-PFC-06;F357-PFC-07;F357-PFC-08;F357-PFC-09;F357-PFC-10,5,F357-STM-01;F357-STM-02;F357-STM-03;F357-STM-04;F357-STM-05,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FLOW_AND_STATE_MACHINE_COMPLETE_FOR_IMPLEMENTATION_PLANNING,2026-08-31
F358,Attachments,Support / Customer Service,APPROVED,case_management,10,F358-PFC-01;F358-PFC-02;F358-PFC-03;F358-PFC-04;F358-PFC-05;F358-PFC-06;F358-PFC-07;F358-PFC-08;F358-PFC-09;F358-PFC-10,5,F358-STM-01;F358-STM-02;F358-STM-03;F358-STM-04;F358-STM-05,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FLOW_AND_STATE_MACHINE_COMPLETE_FOR_IMPLEMENTATION_PLANNING,2026-08-31
F359,SLA policies,Support / Customer Service,APPROVED,case_management,10,F359-PFC-01;F359-PFC-02;F359-PFC-03;F359-PFC-04;F359-PFC-05;F359-PFC-06;F359-PFC-07;F359-PFC-08;F359-PFC-09;F359-PFC-10,5,F359-STM-01;F359-STM-02;F359-STM-03;F359-STM-04;F359-STM-05,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FLOW_AND_STATE_MACHINE_COMPLETE_FOR_IMPLEMENTATION_PLANNING,2026-08-31
F360,First-response SLA,Support / Customer Service,APPROVED,case_management,10,F360-PFC-01;F360-PFC-02;F360-PFC-03;F360-PFC-04;F360-PFC-05;F360-PFC-06;F360-PFC-07;F360-PFC-08;F360-PFC-09;F360-PFC-10,5,F360-STM-01;F360-STM-02;F360-STM-03;F360-STM-04;F360-STM-05,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FROZEN,FLOW_AND_STATE_MACHINE_COMPLETE_FOR_IMPLEMENTATION_PLANNING,2026-08-31
