requirement_id,source_register,feature_id,capability_id,module,requirement_type,title,ui_relevance,ui_archetype,route_or_surface,web_component,mobile_component,desktop_support,tablet_support,phone_support,offline_support,permission_behavior,field_security_behavior,loading_state,empty_state,no_results_state,validation_state,error_state,forbidden_state,stale_state,conflict_state,offline_state,sync_state,approval_behavior,audit_behavior,notification_behavior,reporting_behavior,ai_behavior,integration_behavior,background_job_behavior,design_status,implementation_status,test_status,storybook_story,e2e_test,accessibility_test,notes
F277-VAL-001,F_REGISTER,F277,POS-CAP-002,Point of Sale,VAL,Input/reference validation,AFFECTS_UI_STATE,,,,,FULL,FULL,FIELD_OPTIMIZED,REQUIRED,INHERITED_RECORD_SCOPE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,REQUIRED_STANDARD,REQUIRED_STANDARD,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,REQUIRED_STANDARD,REQUIRED_STANDARD,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_STARTED,NOT_STARTED,NOT_STARTED,,,,"Validation requirement surfaces as a field/form error state, not a distinct screen."
F277-VAL-002,F_REGISTER,F277,POS-CAP-002,Point of Sale,VAL,Cross-record/state validation,AFFECTS_UI_STATE,,,,,FULL,FULL,FIELD_OPTIMIZED,REQUIRED,INHERITED_RECORD_SCOPE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,REQUIRED_STANDARD,REQUIRED_STANDARD,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,REQUIRED_STANDARD,REQUIRED_STANDARD,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_STARTED,NOT_STARTED,NOT_STARTED,,,,"Validation requirement surfaces as a field/form error state, not a distinct screen."
F277-CALC-001,F_REGISTER,F277,POS-CAP-002,Point of Sale,CALC,Deterministic calculation,AFFECTS_UI_STATE,,,,,FULL,FULL,FIELD_OPTIMIZED,REQUIRED,INHERITED_RECORD_SCOPE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,REQUIRED_STANDARD,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,REQUIRED_STANDARD,REQUIRED_STANDARD,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_STARTED,NOT_STARTED,NOT_STARTED,,,,Calculation is performed server-side; the UI only displays/derives from the result.
F277-UX-001,F_REGISTER,F277,POS-CAP-002,Point of Sale,UX,Checkout/workspace UX,DIRECT_UI,,,,,FULL,FULL,FIELD_OPTIMIZED,REQUIRED,INHERITED_RECORD_SCOPE,NOT_APPLICABLE,REQUIRED_STANDARD,REQUIRED_STANDARD,REQUIRED_STANDARD,REQUIRED_STANDARD,REQUIRED_STANDARD,REQUIRED_STANDARD,REQUIRED_STANDARD,REQUIRED_STANDARD,REQUIRED_STANDARD,REQUIRED_STANDARD,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_STARTED,NOT_STARTED,NOT_STARTED,,,,
F277-UX-002,F_REGISTER,F277,POS-CAP-002,Point of Sale,UX,Device/offline UX,DIRECT_UI,,,,,FULL,FULL,FIELD_OPTIMIZED,REQUIRED,INHERITED_RECORD_SCOPE,NOT_APPLICABLE,REQUIRED_STANDARD,REQUIRED_STANDARD,REQUIRED_STANDARD,REQUIRED_STANDARD,REQUIRED_STANDARD,REQUIRED_STANDARD,REQUIRED_STANDARD,REQUIRED_STANDARD,REQUIRED_STANDARD,REQUIRED_STANDARD,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_STARTED,NOT_STARTED,NOT_STARTED,,,,
F277-UX-003,F_REGISTER,F277,POS-CAP-002,Point of Sale,UX,Accessible interaction,DIRECT_UI,,,,,FULL,FULL,FIELD_OPTIMIZED,REQUIRED,INHERITED_RECORD_SCOPE,NOT_APPLICABLE,REQUIRED_STANDARD,REQUIRED_STANDARD,REQUIRED_STANDARD,REQUIRED_STANDARD,REQUIRED_STANDARD,REQUIRED_STANDARD,REQUIRED_STANDARD,REQUIRED_STANDARD,REQUIRED_STANDARD,REQUIRED_STANDARD,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_STARTED,NOT_STARTED,NOT_STARTED,,,,
F277-SEC-001,F_REGISTER,F277,POS-CAP-002,Point of Sale,SEC,Authorization/scope,AFFECTS_UI_STATE,,,,,FULL,FULL,FIELD_OPTIMIZED,REQUIRED,REQUIRED_EXPLICIT,REQUIRED_EXPLICIT,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,REQUIRED_STANDARD,REQUIRED_STANDARD,NOT_APPLICABLE,NOT_APPLICABLE,REQUIRED_STANDARD,REQUIRED_STANDARD,NOT_APPLICABLE,REQUIRED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_STARTED,NOT_STARTED,NOT_STARTED,,,,"Security/permission requirement surfaces as forbidden/masked/read-only UI state, enforced authoritatively server-side."
F277-SEC-002,F_REGISTER,F277,POS-CAP-002,Point of Sale,SEC,SoD/payment-data boundary,AFFECTS_UI_STATE,,,,,FULL,FULL,FIELD_OPTIMIZED,REQUIRED,REQUIRED_EXPLICIT,REQUIRED_EXPLICIT,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,REQUIRED_STANDARD,REQUIRED_STANDARD,NOT_APPLICABLE,NOT_APPLICABLE,REQUIRED_STANDARD,REQUIRED_STANDARD,NOT_APPLICABLE,REQUIRED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_STARTED,NOT_STARTED,NOT_STARTED,,,,"Security/permission requirement surfaces as forbidden/masked/read-only UI state, enforced authoritatively server-side."
F277-AUTO-001,F_REGISTER,F277,POS-CAP-002,Point of Sale,AUTO,Automation boundary,AFFECTS_UI_STATE,,,,,FULL,FULL,FIELD_OPTIMIZED,REQUIRED,INHERITED_RECORD_SCOPE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,REQUIRED_STANDARD,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,REQUIRED_STANDARD,REQUIRED_STANDARD,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,REQUIRED,NOT_STARTED,NOT_STARTED,NOT_STARTED,,,,"Automation runs server-side; the UI surfaces its progress/result, not the automation itself."
F277-APP-001,F_REGISTER,F277,POS-CAP-002,Point of Sale,APP,Approval/override contract,DIRECT_UI,,,,,FULL,FULL,FIELD_OPTIMIZED,REQUIRED,INHERITED_RECORD_SCOPE,NOT_APPLICABLE,REQUIRED_STANDARD,REQUIRED_STANDARD,REQUIRED_STANDARD,REQUIRED_STANDARD,REQUIRED_STANDARD,REQUIRED_STANDARD,REQUIRED_STANDARD,REQUIRED_STANDARD,REQUIRED_STANDARD,REQUIRED_STANDARD,REQUIRED,REQUIRED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_STARTED,NOT_STARTED,NOT_STARTED,,,,
F277-NOTIF-001,F_REGISTER,F277,POS-CAP-002,Point of Sale,NOTIF,Notification contract,AFFECTS_UI_STATE,,,,,FULL,FULL,FIELD_OPTIMIZED,REQUIRED,INHERITED_RECORD_SCOPE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,REQUIRED_STANDARD,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,REQUIRED_STANDARD,REQUIRED_STANDARD,NOT_APPLICABLE,NOT_APPLICABLE,REQUIRED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_STARTED,NOT_STARTED,NOT_STARTED,,,,"Notification delivery is a platform (SP017) concern surfaced via the shared notification panel, not a per-feature screen."
F277-REP-001,F_REGISTER,F277,POS-CAP-002,Point of Sale,REP,Reporting contract,DIRECT_UI,,,,,FULL,FULL,FIELD_OPTIMIZED,REQUIRED,INHERITED_RECORD_SCOPE,NOT_APPLICABLE,REQUIRED_STANDARD,REQUIRED_STANDARD,REQUIRED_STANDARD,REQUIRED_STANDARD,REQUIRED_STANDARD,REQUIRED_STANDARD,REQUIRED_STANDARD,REQUIRED_STANDARD,REQUIRED_STANDARD,REQUIRED_STANDARD,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,REQUIRED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_STARTED,NOT_STARTED,NOT_STARTED,,,,
F277-AI-001,F_REGISTER,F277,POS-CAP-002,Point of Sale,AI,AI boundary,AFFECTS_UI_STATE,,,,,FULL,FULL,FIELD_OPTIMIZED,REQUIRED,INHERITED_RECORD_SCOPE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,REQUIRED_STANDARD,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,REQUIRED_STANDARD,REQUIRED_STANDARD,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,REQUIRED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_STARTED,NOT_STARTED,NOT_STARTED,,,,"AI behavior is surfaced via the shared AI recommendation/explanation/provenance pattern (SP036), not a dedicated per-feature screen."
F277-INT-001,F_REGISTER,F277,POS-CAP-002,Point of Sale,INT,Inbound integration,NO_DIRECT_UI,,,,,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,REQUIRED,REQUIRED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,,,,Integration/external-system contract; no direct end-user screen unless a dossier explicitly calls for an admin configuration UI (tracked separately under SP025).
F277-INT-002,F_REGISTER,F277,POS-CAP-002,Point of Sale,INT,Outbound integration,NO_DIRECT_UI,,,,,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,REQUIRED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,,,,Integration/external-system contract; no direct end-user screen unless a dossier explicitly calls for an admin configuration UI (tracked separately under SP025).
F277-API-001,F_REGISTER,F277,POS-CAP-002,Point of Sale,API,Command contract,NO_DIRECT_UI,,,,,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,,,,API/transport contract requirement; consumed by the UI but is not itself a UI decision.
F277-API-002,F_REGISTER,F277,POS-CAP-002,Point of Sale,API,Query contract,NO_DIRECT_UI,,,,,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,,,,API/transport contract requirement; consumed by the UI but is not itself a UI decision.
F277-PERF-001,F_REGISTER,F277,POS-CAP-002,Point of Sale,PERF,Peak checkout envelope,AFFECTS_UI_STATE,,,,,FULL,FULL,FIELD_OPTIMIZED,REQUIRED,INHERITED_RECORD_SCOPE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,REQUIRED_STANDARD,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,REQUIRED_STANDARD,REQUIRED_STANDARD,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_STARTED,NOT_STARTED,NOT_STARTED,,,,Performance budget; surfaces as loading/skeleton/virtualization behavior rather than a distinct screen.
F277-OBS-001,F_REGISTER,F277,POS-CAP-002,Point of Sale,OBS,Observability/recovery,NO_DIRECT_UI,,,,,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,REQUIRED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,,,,"Observability/telemetry requirement; operator-facing only via SP030 diagnostics surfaces, not this feature's own UI."
F277-E2E-001,F_REGISTER,F277,POS-CAP-002,Point of Sale,E2E,Happy-path E2E,NO_DIRECT_UI,,,,,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,,,,"Test-authoring requirement (the acceptance test itself), not a UI design decision."
F277-E2E-002,F_REGISTER,F277,POS-CAP-002,Point of Sale,E2E,Failure/security/retry E2E,NO_DIRECT_UI,,,,,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,REQUIRED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,,,,"Test-authoring requirement (the acceptance test itself), not a UI design decision."
F277-UAT-001,F_REGISTER,F277,POS-CAP-002,Point of Sale,UAT,Cashier/store UAT,NO_DIRECT_UI,,,,,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,,,,"Human user-acceptance-test requirement, not a UI design decision."
F277-UAT-002,F_REGISTER,F277,POS-CAP-002,Point of Sale,UAT,Supervisor/finance UAT,NO_DIRECT_UI,,,,,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,REQUIRED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,,,,"Human user-acceptance-test requirement, not a UI design decision."
F278-CAP-001,F_REGISTER,F278,POS-CAP-002,Point of Sale,CAP,Core sub-capability,DIRECT_UI,,,,,FULL,FULL,FIELD_OPTIMIZED,REQUIRED,INHERITED_RECORD_SCOPE,NOT_APPLICABLE,REQUIRED_STANDARD,REQUIRED_STANDARD,REQUIRED_STANDARD,REQUIRED_STANDARD,REQUIRED_STANDARD,REQUIRED_STANDARD,REQUIRED_STANDARD,REQUIRED_STANDARD,REQUIRED_STANDARD,REQUIRED_STANDARD,NOT_APPLICABLE,REQUIRED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_STARTED,NOT_STARTED,NOT_STARTED,,,,
F278-CAP-002,F_REGISTER,F278,POS-CAP-002,Point of Sale,CAP,Governance sub-capability,DIRECT_UI,,,,,FULL,FULL,FIELD_OPTIMIZED,REQUIRED,INHERITED_RECORD_SCOPE,NOT_APPLICABLE,REQUIRED_STANDARD,REQUIRED_STANDARD,REQUIRED_STANDARD,REQUIRED_STANDARD,REQUIRED_STANDARD,REQUIRED_STANDARD,REQUIRED_STANDARD,REQUIRED_STANDARD,REQUIRED_STANDARD,REQUIRED_STANDARD,REQUIRED,REQUIRED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_STARTED,NOT_STARTED,NOT_STARTED,,,,
F278-CAP-003,F_REGISTER,F278,POS-CAP-002,Point of Sale,CAP,Integration/evidence sub-capability,DIRECT_UI,,,,,FULL,FULL,FIELD_OPTIMIZED,REQUIRED,INHERITED_RECORD_SCOPE,NOT_APPLICABLE,REQUIRED_STANDARD,REQUIRED_STANDARD,REQUIRED_STANDARD,REQUIRED_STANDARD,REQUIRED_STANDARD,REQUIRED_STANDARD,REQUIRED_STANDARD,REQUIRED_STANDARD,REQUIRED_STANDARD,REQUIRED_STANDARD,NOT_APPLICABLE,REQUIRED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_STARTED,NOT_STARTED,NOT_STARTED,,,,
F278-FR-001,F_REGISTER,F278,POS-CAP-002,Point of Sale,FR,Operate lifecycle,DIRECT_UI,,,,,FULL,FULL,FIELD_OPTIMIZED,REQUIRED,INHERITED_RECORD_SCOPE,NOT_APPLICABLE,REQUIRED_STANDARD,REQUIRED_STANDARD,REQUIRED_STANDARD,REQUIRED_STANDARD,REQUIRED_STANDARD,REQUIRED_STANDARD,REQUIRED_STANDARD,REQUIRED_STANDARD,REQUIRED_STANDARD,REQUIRED_STANDARD,NOT_APPLICABLE,REQUIRED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_STARTED,NOT_STARTED,NOT_STARTED,,,,
F278-FR-002,F_REGISTER,F278,POS-CAP-002,Point of Sale,FR,Inspect exceptions,DIRECT_UI,,,,,FULL,FULL,FIELD_OPTIMIZED,REQUIRED,INHERITED_RECORD_SCOPE,NOT_APPLICABLE,REQUIRED_STANDARD,REQUIRED_STANDARD,REQUIRED_STANDARD,REQUIRED_STANDARD,REQUIRED_STANDARD,REQUIRED_STANDARD,REQUIRED_STANDARD,REQUIRED_STANDARD,REQUIRED_STANDARD,REQUIRED_STANDARD,NOT_APPLICABLE,REQUIRED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_STARTED,NOT_STARTED,NOT_STARTED,,,,
F278-FR-003,F_REGISTER,F278,POS-CAP-002,Point of Sale,FR,Correct safely,DIRECT_UI,,,,,FULL,FULL,FIELD_OPTIMIZED,REQUIRED,INHERITED_RECORD_SCOPE,NOT_APPLICABLE,REQUIRED_STANDARD,REQUIRED_STANDARD,REQUIRED_STANDARD,REQUIRED_STANDARD,REQUIRED_STANDARD,REQUIRED_STANDARD,REQUIRED_STANDARD,REQUIRED_STANDARD,REQUIRED_STANDARD,REQUIRED_STANDARD,NOT_APPLICABLE,REQUIRED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_STARTED,NOT_STARTED,NOT_STARTED,,,,
F278-US-001,F_REGISTER,F278,POS-CAP-002,Point of Sale,US,Cashier/operator story,DIRECT_UI,,,,,FULL,FULL,FIELD_OPTIMIZED,REQUIRED,INHERITED_RECORD_SCOPE,NOT_APPLICABLE,REQUIRED_STANDARD,REQUIRED_STANDARD,REQUIRED_STANDARD,REQUIRED_STANDARD,REQUIRED_STANDARD,REQUIRED_STANDARD,REQUIRED_STANDARD,REQUIRED_STANDARD,REQUIRED_STANDARD,REQUIRED_STANDARD,NOT_APPLICABLE,REQUIRED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_STARTED,NOT_STARTED,NOT_STARTED,,,,
F278-US-002,F_REGISTER,F278,POS-CAP-002,Point of Sale,US,Supervisor/auditor story,DIRECT_UI,,,,,FULL,FULL,FIELD_OPTIMIZED,REQUIRED,INHERITED_RECORD_SCOPE,NOT_APPLICABLE,REQUIRED_STANDARD,REQUIRED_STANDARD,REQUIRED_STANDARD,REQUIRED_STANDARD,REQUIRED_STANDARD,REQUIRED_STANDARD,REQUIRED_STANDARD,REQUIRED_STANDARD,REQUIRED_STANDARD,REQUIRED_STANDARD,NOT_APPLICABLE,REQUIRED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_STARTED,NOT_STARTED,NOT_STARTED,,,,
F278-FLOW-001,F_REGISTER,F278,POS-CAP-002,Point of Sale,FLOW,Primary flow,DIRECT_UI,,,,,FULL,FULL,FIELD_OPTIMIZED,REQUIRED,INHERITED_RECORD_SCOPE,NOT_APPLICABLE,REQUIRED_STANDARD,REQUIRED_STANDARD,REQUIRED_STANDARD,REQUIRED_STANDARD,REQUIRED_STANDARD,REQUIRED_STANDARD,REQUIRED_STANDARD,REQUIRED_STANDARD,REQUIRED_STANDARD,REQUIRED_STANDARD,NOT_APPLICABLE,REQUIRED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_STARTED,NOT_STARTED,NOT_STARTED,,,,
F278-FLOW-002,F_REGISTER,F278,POS-CAP-002,Point of Sale,FLOW,Exception/retry/reversal flow,DIRECT_UI,,,,,FULL,FULL,FIELD_OPTIMIZED,REQUIRED,INHERITED_RECORD_SCOPE,NOT_APPLICABLE,REQUIRED_STANDARD,REQUIRED_STANDARD,REQUIRED_STANDARD,REQUIRED_STANDARD,REQUIRED_STANDARD,REQUIRED_STANDARD,REQUIRED_STANDARD,REQUIRED_STANDARD,REQUIRED_STANDARD,REQUIRED_STANDARD,NOT_APPLICABLE,REQUIRED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,REQUIRED,NOT_STARTED,NOT_STARTED,NOT_STARTED,,,,
F278-BR-001,F_REGISTER,F278,POS-CAP-002,Point of Sale,BR,Deterministic invariant,AFFECTS_UI_STATE,,,,,FULL,FULL,FIELD_OPTIMIZED,REQUIRED,INHERITED_RECORD_SCOPE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,REQUIRED_STANDARD,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,REQUIRED_STANDARD,REQUIRED_STANDARD,NOT_APPLICABLE,REQUIRED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_STARTED,NOT_STARTED,NOT_STARTED,,,,Business rule constrains which actions/fields the UI may expose or validate; the rule itself lives server-side.
F278-BR-002,F_REGISTER,F278,POS-CAP-002,Point of Sale,BR,Historical transaction truth,AFFECTS_UI_STATE,,,,,FULL,FULL,FIELD_OPTIMIZED,REQUIRED,INHERITED_RECORD_SCOPE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,REQUIRED_STANDARD,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,REQUIRED_STANDARD,REQUIRED_STANDARD,NOT_APPLICABLE,REQUIRED,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,NOT_STARTED,NOT_STARTED,NOT_STARTED,,,,Business rule constrains which actions/fields the UI may expose or validate; the rule itself lives server-side.
